Time,Wavelength,Power
2024-06-20T14:16:39.620,1529.16372,-20.9
2024-06-20T14:16:39.814,1529.16350,-20.9
2024-06-20T14:16:39.955,1529.16433,-20.9
2024-06-20T14:16:40.151,1529.16431,-20.8
2024-06-20T14:16:40.288,1529.16438,-20.9
2024-06-20T14:16:40.483,1529.16395,-21.0
2024-06-20T14:16:40.624,1529.16431,-21.0
2024-06-20T14:16:40.821,1529.16347,-21.0
2024-06-20T14:16:40.957,1529.16383,-21.0
2024-06-20T14:16:41.154,1529.16354,-21.0
2024-06-20T14:16:41.286,1529.16415,-21.1
2024-06-20T14:16:41.483,1529.16402,-21.1
2024-06-20T14:16:41.616,1529.16409,-21.0
2024-06-20T14:16:41.819,1529.16351,-21.1
2024-06-20T14:16:41.954,1529.16428,-21.1
2024-06-20T14:16:43.807,1529.56934,-21.0
2024-06-20T14:16:43.943,1529.56300,-20.8
2024-06-20T14:16:44.138,1529.55360,-20.8
2024-06-20T14:16:44.270,1529.55418,-20.9
2024-06-20T14:16:44.465,1529.55409,-20.9
2024-06-20T14:16:44.600,1529.55383,-20.9
2024-06-20T14:16:44.796,1529.55269,-20.8
2024-06-20T14:16:44.932,1529.55281,-20.9
2024-06-20T14:16:45.125,1529.55260,-21.0
2024-06-20T14:16:45.260,1529.55287,-20.9
2024-06-20T14:16:45.455,1529.55224,-20.9
2024-06-20T14:16:45.591,1529.55248,-20.9
2024-06-20T14:16:45.786,1529.55208,-20.9
2024-06-20T14:16:45.925,1529.55210,-21.1
2024-06-20T14:16:46.122,1529.55198,-20.8
2024-06-20T14:16:46.261,1529.55216,-21.0
2024-06-20T14:16:46.457,1529.55210,-21.0
2024-06-20T14:16:46.594,1529.55226,-21.0
2024-06-20T14:16:46.789,1529.55227,-21.1
2024-06-20T14:16:46.924,1529.55239,-21.0
2024-06-20T14:16:47.119,1529.55229,-21.0
2024-06-20T14:16:47.254,1529.55249,-21.1
2024-06-20T14:16:47.451,1529.55276,-21.1
2024-06-20T14:16:47.584,1529.55300,-21.1
2024-06-20T14:16:47.779,1529.55289,-21.2
2024-06-20T14:16:47.914,1529.55304,-21.3
2024-06-20T14:16:48.108,1529.55280,-21.2
2024-06-20T14:16:48.244,1529.55307,-21.2
2024-06-20T14:16:48.439,1529.55314,-21.2
2024-06-20T14:16:48.573,1529.55308,-21.3
2024-06-20T14:16:48.769,1529.55267,-21.3
2024-06-20T14:16:48.904,1529.55313,-21.3
2024-06-20T14:16:49.098,1529.55316,-21.3
2024-06-20T14:16:49.238,1529.55301,-21.4
2024-06-20T14:16:49.435,1529.55300,-21.4
2024-06-20T14:16:49.573,1529.55376,-21.3
2024-06-20T14:16:49.769,1529.55322,-21.4
2024-06-20T14:16:49.906,1529.55309,-21.4
2024-06-20T14:16:50.101,1529.55296,-21.4
2024-06-20T14:16:50.237,1529.55325,-21.4
2024-06-20T14:16:50.443,1529.55355,-21.4
2024-06-20T14:16:50.569,1529.55355,-21.6
2024-06-20T14:16:50.761,1529.55314,-21.7
2024-06-20T14:16:50.895,1529.55344,-21.7
2024-06-20T14:16:51.089,1529.55293,-21.6
2024-06-20T14:16:51.227,1529.55334,-21.6
2024-06-20T14:16:51.422,1529.55315,-21.6
2024-06-20T14:16:51.562,1529.55329,-21.6
2024-06-20T14:16:51.757,1529.55350,-21.5
2024-06-20T14:16:51.897,1529.55366,-21.6
2024-06-20T14:16:53.885,1529.92958,-24.4
2024-06-20T14:16:54.080,1529.92634,-21.8
2024-06-20T14:16:54.218,1529.92774,-21.9
2024-06-20T14:16:54.413,1529.93060,-22.0
2024-06-20T14:16:54.552,1529.93348,-22.0
2024-06-20T14:16:54.748,1529.93667,-22.1
2024-06-20T14:16:54.885,1529.93932,-22.1
2024-06-20T14:16:55.081,1529.94480,-22.1
2024-06-20T14:16:55.218,1529.94652,-22.1
2024-06-20T14:16:55.414,1529.94613,-22.2
2024-06-20T14:16:55.549,1529.94595,-22.2
2024-06-20T14:16:55.744,1529.94563,-22.3
2024-06-20T14:16:55.878,1529.94609,-22.3
2024-06-20T14:16:56.075,1529.94535,-22.3
2024-06-20T14:16:56.208,1529.94587,-22.3
2024-06-20T14:16:56.404,1529.94506,-22.3
2024-06-20T14:16:56.538,1529.94448,-22.3
2024-06-20T14:16:56.734,1529.94413,-22.4
2024-06-20T14:16:56.869,1529.94408,-22.3
2024-06-20T14:16:57.064,1529.94445,-22.3
2024-06-20T14:16:57.203,1529.94455,-22.4
2024-06-20T14:16:57.399,1529.94396,-22.4
2024-06-20T14:16:57.539,1529.94439,-22.4
2024-06-20T14:16:57.735,1529.94393,-22.4
2024-06-20T14:16:57.873,1529.94408,-22.4
2024-06-20T14:16:58.070,1529.94298,-22.4
2024-06-20T14:16:58.205,1529.94322,-22.4
2024-06-20T14:16:58.401,1529.94260,-22.4
2024-06-20T14:16:58.538,1529.94251,-22.5
2024-06-20T14:16:58.733,1529.94233,-22.5
2024-06-20T14:16:58.865,1529.94270,-22.5
2024-06-20T14:16:59.063,1529.94281,-22.5
2024-06-20T14:16:59.196,1529.94281,-22.6
2024-06-20T14:16:59.392,1529.94237,-22.6
2024-06-20T14:16:59.526,1529.94275,-22.6
2024-06-20T14:16:59.720,1529.94292,-22.6
2024-06-20T14:16:59.859,1529.94329,-22.6
2024-06-20T14:17:00.054,1529.94302,-22.7
2024-06-20T14:17:00.191,1529.94321,-22.7
2024-06-20T14:17:00.388,1529.94329,-22.7
2024-06-20T14:17:00.528,1529.94364,-22.7
2024-06-20T14:17:00.723,1529.94338,-22.7
2024-06-20T14:17:00.860,1529.94321,-22.8
2024-06-20T14:17:01.056,1529.94310,-22.8
2024-06-20T14:17:01.190,1529.94319,-22.8
2024-06-20T14:17:01.386,1529.94255,-22.9
2024-06-20T14:17:01.520,1529.94296,-22.8
2024-06-20T14:17:01.714,1529.94313,-22.8
2024-06-20T14:17:01.850,1529.94341,-22.8
2024-06-20T14:17:02.045,1529.94320,-22.8
2024-06-20T14:17:02.182,1529.94355,-24.8
2024-06-20T14:17:03.846,1530.33385,-24.9
2024-06-20T14:17:04.040,1530.33407,-24.9
2024-06-20T14:17:04.173,1530.33425,-25.1
2024-06-20T14:17:04.369,1530.33355,-25.1
2024-06-20T14:17:04.505,1530.33352,-25.0
2024-06-20T14:17:04.699,1530.33296,-24.9
2024-06-20T14:17:04.839,1530.33338,-24.9
2024-06-20T14:17:05.034,1530.33307,-24.9
2024-06-20T14:17:05.173,1530.33289,-25.0
2024-06-20T14:17:05.380,1530.33238,-25.1
2024-06-20T14:17:05.513,1530.33250,-25.1
2024-06-20T14:17:05.706,1530.33244,-25.0
2024-06-20T14:17:05.838,1530.33305,-25.0
2024-06-20T14:17:06.033,1530.33318,-25.2
2024-06-20T14:17:06.167,1530.33309,-25.1
2024-06-20T14:17:06.361,1530.33268,-25.2
2024-06-20T14:17:06.497,1530.33291,-25.1
2024-06-20T14:17:06.692,1530.33306,-25.2
2024-06-20T14:17:06.828,1530.33361,-25.2
2024-06-20T14:17:07.022,1530.33374,-25.2
2024-06-20T14:17:07.163,1530.33380,-25.2
2024-06-20T14:17:07.358,1530.33338,-25.2
2024-06-20T14:17:07.496,1530.33355,-25.2
2024-06-20T14:17:07.692,1530.33332,-25.3
2024-06-20T14:17:07.831,1530.33365,-25.2
2024-06-20T14:17:08.027,1530.33354,-25.3
2024-06-20T14:17:08.162,1530.33410,-25.3
2024-06-20T14:17:08.358,1530.33379,-25.4
2024-06-20T14:17:08.491,1530.33402,-25.3
2024-06-20T14:17:08.686,1530.33387,-25.4
2024-06-20T14:17:08.821,1530.33371,-25.4
2024-06-20T14:17:09.015,1530.33373,-25.5
2024-06-20T14:17:09.152,1530.33397,-25.4
2024-06-20T14:17:09.348,1530.33390,-25.4
2024-06-20T14:17:09.483,1530.33400,-25.5
2024-06-20T14:17:09.676,1530.33401,-25.6
2024-06-20T14:17:09.815,1530.33381,-25.5
2024-06-20T14:17:10.012,1530.33302,-25.5
2024-06-20T14:17:10.151,1530.33336,-25.6
2024-06-20T14:17:10.347,1530.33356,-25.5
2024-06-20T14:17:10.484,1530.33379,-25.6
2024-06-20T14:17:10.680,1530.33405,-25.6
2024-06-20T14:17:10.815,1530.33407,-25.6
2024-06-20T14:17:11.009,1530.33361,-25.6
2024-06-20T14:17:11.145,1530.33382,-25.6
2024-06-20T14:17:11.341,1530.33345,-25.6
2024-06-20T14:17:11.475,1530.33352,-25.7
2024-06-20T14:17:11.671,1530.33378,-25.7
2024-06-20T14:17:11.805,1530.33401,-25.6
2024-06-20T14:17:12.000,1530.33353,-25.6
2024-06-20T14:17:12.135,1530.33377,-25.6
2024-06-20T14:17:15.985,1530.73914,-22.1
2024-06-20T14:17:16.125,1530.72963,-22.0
2024-06-20T14:17:16.320,1530.72440,-22.1
2024-06-20T14:17:16.456,1530.72582,-22.0
2024-06-20T14:17:16.652,1530.72531,-22.0
2024-06-20T14:17:16.785,1530.72480,-22.1
2024-06-20T14:17:16.981,1530.72398,-22.1
2024-06-20T14:17:17.115,1530.72441,-22.0
2024-06-20T14:17:17.311,1530.72404,-22.0
2024-06-20T14:17:17.446,1530.72426,-22.1
2024-06-20T14:17:17.641,1530.72386,-22.1
2024-06-20T14:17:17.775,1530.72404,-22.1
2024-06-20T14:17:17.973,1530.72347,-22.2
2024-06-20T14:17:18.105,1530.72383,-22.2
2024-06-20T14:17:18.299,1530.72382,-22.2
2024-06-20T14:17:18.435,1530.72415,-22.2
2024-06-20T14:17:18.630,1530.72352,-22.2
2024-06-20T14:17:18.765,1530.72383,-22.2
2024-06-20T14:17:18.962,1530.72389,-22.2
2024-06-20T14:17:19.100,1530.72438,-22.3
2024-06-20T14:17:19.296,1530.72408,-22.3
2024-06-20T14:17:19.435,1530.72426,-22.3
2024-06-20T14:17:19.632,1530.72447,-22.3
2024-06-20T14:17:19.768,1530.72493,-22.4
2024-06-20T14:17:19.964,1530.72482,-22.4
2024-06-20T14:17:20.098,1530.72505,-22.4
2024-06-20T14:17:20.299,1530.72515,-22.4
2024-06-20T14:17:20.437,1530.72550,-22.4
2024-06-20T14:17:20.631,1530.72478,-22.5
2024-06-20T14:17:20.759,1530.72511,-22.6
2024-06-20T14:17:20.954,1530.72456,-22.5
2024-06-20T14:17:21.090,1530.72493,-22.5
2024-06-20T14:17:21.284,1530.72483,-22.6
2024-06-20T14:17:21.423,1530.72492,-22.6
2024-06-20T14:17:21.618,1530.72477,-22.6
2024-06-20T14:17:21.759,1530.72500,-22.6
2024-06-20T14:17:21.955,1530.72467,-22.7
2024-06-20T14:17:25.931,1531.09911,-21.2
2024-06-20T14:17:26.067,1531.09999,-21.2
2024-06-20T14:17:26.263,1531.10265,-21.2
2024-06-20T14:17:26.401,1531.10564,-21.2
2024-06-20T14:17:26.597,1531.10929,-21.1
2024-06-20T14:17:26.736,1531.11233,-21.1
2024-06-20T14:17:26.931,1531.11695,-21.1
2024-06-20T14:17:27.068,1531.11885,-21.1
2024-06-20T14:17:27.264,1531.11877,-21.1
2024-06-20T14:17:27.398,1531.11856,-21.2
2024-06-20T14:17:27.592,1531.11849,-21.2
2024-06-20T14:17:27.728,1531.11888,-21.2
2024-06-20T14:17:27.922,1531.11868,-21.2
2024-06-20T14:17:28.057,1531.11867,-21.3
2024-06-20T14:17:28.252,1531.11845,-21.2
2024-06-20T14:17:28.388,1531.11808,-21.3
2024-06-20T14:17:28.582,1531.11727,-21.2
2024-06-20T14:17:28.721,1531.11749,-21.3
2024-06-20T14:17:28.916,1531.11775,-21.3
2024-06-20T14:17:29.058,1531.11773,-21.3
2024-06-20T14:17:29.255,1531.11680,-21.3
2024-06-20T14:17:29.390,1531.11684,-21.3
2024-06-20T14:17:29.585,1531.11648,-21.4
2024-06-20T14:17:29.720,1531.11653,-21.4
2024-06-20T14:17:29.915,1531.11623,-21.4
2024-06-20T14:17:30.051,1531.11642,-21.4
2024-06-20T14:17:30.247,1531.11566,-21.4
2024-06-20T14:17:30.383,1531.11583,-21.4
2024-06-20T14:17:30.578,1531.11569,-21.4
2024-06-20T14:17:30.715,1531.11602,-21.5
2024-06-20T14:17:30.909,1531.11593,-21.5
2024-06-20T14:17:31.051,1531.11581,-21.5
2024-06-20T14:17:31.248,1531.11532,-21.6
2024-06-20T14:17:31.385,1531.11564,-21.6
2024-06-20T14:17:31.581,1531.11604,-21.5
2024-06-20T14:17:31.718,1531.11663,-21.6
2024-06-20T14:17:31.915,1531.11623,-21.7
2024-06-20T14:17:33.729,1531.50782,-21.6
2024-06-20T14:17:33.913,1531.50760,-21.5
2024-06-20T14:17:34.046,1531.50736,-21.5
2024-06-20T14:17:34.239,1531.50728,-21.5
2024-06-20T14:17:34.373,1531.50685,-21.5
2024-06-20T14:17:34.567,1531.50637,-21.5
2024-06-20T14:17:34.701,1531.50597,-21.5
2024-06-20T14:17:34.894,1531.50542,-21.5
2024-06-20T14:17:35.032,1531.50547,-21.6
2024-06-20T14:17:35.227,1531.50525,-21.6
2024-06-20T14:17:35.368,1531.50575,-21.6
2024-06-20T14:17:35.565,1531.50557,-21.6
2024-06-20T14:17:35.698,1531.50584,-21.6
2024-06-20T14:17:35.893,1531.50595,-21.7
2024-06-20T14:17:36.032,1531.50634,-21.7
2024-06-20T14:17:36.228,1531.50610,-21.6
2024-06-20T14:17:36.364,1531.50630,-21.7
2024-06-20T14:17:36.561,1531.50583,-21.7
2024-06-20T14:17:36.694,1531.50587,-21.7
2024-06-20T14:17:36.889,1531.50608,-21.7
2024-06-20T14:17:37.026,1531.50635,-21.9
2024-06-20T14:17:37.219,1531.50648,-21.8
2024-06-20T14:17:37.354,1531.50693,-21.8
2024-06-20T14:17:37.551,1531.50664,-21.8
2024-06-20T14:17:37.684,1531.50710,-21.9
2024-06-20T14:17:37.878,1531.50682,-21.9
2024-06-20T14:17:38.015,1531.50688,-21.9
2024-06-20T14:17:38.210,1531.50691,-22.0
2024-06-20T14:17:38.349,1531.50684,-21.9
2024-06-20T14:17:38.547,1531.50658,-22.0
2024-06-20T14:17:38.685,1531.50676,-22.0
2024-06-20T14:17:38.880,1531.50649,-22.0
2024-06-20T14:17:39.015,1531.50683,-22.1
2024-06-20T14:17:39.211,1531.50663,-22.1
2024-06-20T14:17:39.348,1531.50645,-22.0
2024-06-20T14:17:39.543,1531.50651,-22.1
2024-06-20T14:17:39.676,1531.50667,-22.1
2024-06-20T14:17:39.873,1531.50661,-22.2
2024-06-20T14:17:40.009,1531.50695,-22.2
2024-06-20T14:17:40.203,1531.50676,-22.2
2024-06-20T14:17:40.343,1531.50700,-22.2
2024-06-20T14:17:40.540,1531.50661,-22.2
2024-06-20T14:17:40.678,1531.50659,-22.2
2024-06-20T14:17:40.874,1531.50667,-22.3
2024-06-20T14:17:41.011,1531.50713,-22.3
2024-06-20T14:17:41.206,1531.50695,-22.3
2024-06-20T14:17:41.342,1531.50715,-22.3
2024-06-20T14:17:41.537,1531.50737,-22.3
2024-06-20T14:17:41.671,1531.50743,-22.3
2024-06-20T14:17:41.866,1531.50737,-22.3
2024-06-20T14:17:42.002,1531.50714,-22.3
2024-06-20T14:17:44.012,1531.90486,-27.2
2024-06-20T14:17:44.194,1531.89856,-26.9
2024-06-20T14:17:44.325,1531.89961,-27.0
2024-06-20T14:17:44.518,1531.89906,-27.0
