Time,Wavelength,Power
2024-06-19T12:53:11.420,1533.07372,-34.6,0
2024-06-19T12:53:11.656,1533.07382,-34.7,0
2024-06-19T12:53:11.912,1533.07335,-34.7,0
2024-06-19T12:53:12.140,1533.07327,-34.8,0
2024-06-19T12:53:12.407,1533.07384,-35.0,0
2024-06-19T12:53:12.646,1533.07394,-34.9,0
2024-06-19T12:53:12.891,1533.07372,-34.9,0
2024-06-19T12:53:13.129,1533.07405,-34.9,0
2024-06-19T12:53:15.702,1533.45366,-36.2,0
2024-06-19T12:53:15.957,1533.45841,-36.1,0
2024-06-19T12:53:16.198,1533.46160,-36.1,0
2024-06-19T12:53:16.441,1533.46822,-36.2,0
2024-06-19T12:53:16.682,1533.46729,-35.9,0
2024-06-19T12:53:16.929,1533.46763,-36.3,0
2024-06-19T12:53:17.160,1533.46752,-36.3,0
2024-06-19T12:53:17.410,1533.46680,-36.1,0
2024-06-19T12:53:17.641,1533.46678,-36.3,0
2024-06-19T12:53:17.900,1533.46624,-36.3,0
2024-06-19T12:53:18.123,1533.46620,-36.2,0
2024-06-19T12:53:18.365,1533.46640,-36.4,0
2024-06-19T12:53:18.608,1533.46618,-36.5,0
2024-06-19T12:53:18.864,1533.46565,-36.3,0
2024-06-19T12:53:19.091,1533.46508,-36.3,0
2024-06-19T12:53:19.332,1533.46466,-36.5,0
2024-06-19T12:53:19.581,1533.46491,-36.4,0
2024-06-19T12:53:19.812,1533.46476,-36.5,0
2024-06-19T12:53:20.061,1533.46444,-36.5,0
2024-06-19T12:53:20.292,1533.46432,-36.6,0
2024-06-19T12:53:20.555,1533.46440,-36.7,0
2024-06-19T12:53:20.779,1533.46411,-36.6,0
2024-06-19T12:53:21.029,1533.46472,-36.8,0
2024-06-19T12:53:21.268,1533.46531,-36.7,0
2024-06-19T12:53:21.525,1533.46499,-36.7,0
2024-06-19T12:53:21.753,1533.46510,-36.8,0
2024-06-19T12:53:21.992,1533.46495,-36.8,0
2024-06-19T12:53:22.241,1533.46501,-36.9,0
2024-06-19T12:53:22.467,1533.46484,-36.8,0
2024-06-19T12:53:22.738,1533.46471,-36.8,0
2024-06-19T12:53:22.974,1533.46487,-36.9,0
2024-06-19T12:53:23.228,1533.46500,-36.9,0
2024-06-19T12:53:25.273,1533.85837,-37.9,0
2024-06-19T12:53:25.534,1533.85732,-38.0,0
2024-06-19T12:53:25.761,1533.85679,-38.0,0
2024-06-19T12:53:26.005,1533.85657,-38.1,0
2024-06-19T12:53:26.241,1533.85662,-38.1,0
2024-06-19T12:53:26.495,1533.85685,-38.1,0
2024-06-19T12:53:26.721,1533.85649,-38.2,0
2024-06-19T12:53:26.962,1533.85587,-38.1,0
2024-06-19T12:53:27.209,1533.85651,-38.1,0
2024-06-19T12:53:27.441,1533.85597,-38.2,0
2024-06-19T12:53:27.691,1533.85572,-38.2,0
2024-06-19T12:53:27.921,1533.85612,-38.1,0
2024-06-19T12:53:28.186,1533.85661,-38.4,0
2024-06-19T12:53:28.412,1533.85755,-38.3,0
2024-06-19T12:53:28.662,1533.85691,-38.4,0
2024-06-19T12:53:28.897,1533.85723,-38.4,0
2024-06-19T12:53:29.157,1533.85715,-38.4,0
2024-06-19T12:53:29.382,1533.85664,-38.5,0
2024-06-19T12:53:29.625,1533.85675,-38.6,0
2024-06-19T12:53:29.871,1533.85695,-38.4,0
2024-06-19T12:53:30.121,1533.85673,-38.5,0
2024-06-19T12:53:30.356,1533.85644,-38.6,0
2024-06-19T12:53:30.598,1533.85697,-38.7,0
2024-06-19T12:53:30.847,1533.85740,-38.6,0
2024-06-19T12:53:31.078,1533.85717,-38.6,0
2024-06-19T12:53:31.327,1533.85707,-38.7,0
2024-06-19T12:53:31.558,1533.85725,-38.6,0
2024-06-19T12:53:31.821,1533.85742,-38.8,0
2024-06-19T12:53:32.044,1533.85715,-38.7,0
2024-06-19T12:53:32.290,1533.85740,-38.8,0
2024-06-19T12:53:32.531,1533.85752,-39.0,0
2024-06-19T12:53:32.789,1533.85725,-38.7,0
2024-06-19T12:53:33.034,1533.85655,-38.9,0
2024-06-19T12:53:33.280,1533.85673,-39.1,0
2024-06-19T12:53:35.544,1534.25102,-38.5,0
2024-06-19T12:53:35.806,1534.25122,-38.7,0
2024-06-19T12:53:36.031,1534.25023,-38.7,0
2024-06-19T12:53:36.283,1534.24919,-38.8,0
2024-06-19T12:53:36.517,1534.24953,-38.5,0
2024-06-19T12:53:36.776,1534.24852,-38.7,0
2024-06-19T12:53:37.002,1534.24888,-38.9,0
2024-06-19T12:53:37.242,1534.24855,-38.8,0
2024-06-19T12:53:37.490,1534.24871,-38.8,0
2024-06-19T12:53:37.735,1534.24900,-38.8,0
2024-06-19T12:53:37.972,1534.24869,-38.9,0
2024-06-19T12:53:38.215,1534.24861,-39.0,0
2024-06-19T12:53:38.465,1534.24874,-39.1,0
2024-06-19T12:53:38.694,1534.24843,-39.1,0
2024-06-19T12:53:38.941,1534.24972,-38.7,0
2024-06-19T12:53:39.184,1534.24984,-38.8,0
2024-06-19T12:53:39.478,1534.24961,-39.1,0
2024-06-19T12:53:39.747,1534.24958,-38.9,0
2024-06-19T12:53:39.981,1534.24970,-39.2,0
2024-06-19T12:53:40.220,1534.24979,-39.2,0
2024-06-19T12:53:40.467,1534.24994,-39.2,0
2024-06-19T12:53:40.698,1534.24936,-39.4,0
2024-06-19T12:53:40.945,1534.24986,-39.2,0
2024-06-19T12:53:41.189,1534.24996,-39.5,0
2024-06-19T12:53:41.439,1534.25020,-39.5,0
2024-06-19T12:53:41.668,1534.24978,-39.4,0
2024-06-19T12:53:41.913,1534.24940,-39.5,0
2024-06-19T12:53:42.148,1534.24958,-39.4,0
2024-06-19T12:53:42.407,1534.24987,-39.5,0
2024-06-19T12:53:42.632,1534.24952,-39.4,0
2024-06-19T12:53:42.874,1534.24965,-39.7,0
2024-06-19T12:53:43.121,1534.25000,-39.7,0
2024-06-19T12:53:46.434,1534.62955,-36.7,0
2024-06-19T12:53:46.668,1534.63253,-36.8,0
2024-06-19T12:53:46.918,1534.63890,-37.1,0
2024-06-19T12:53:47.159,1534.64503,-37.4,0
2024-06-19T12:53:47.410,1534.64520,-37.6,0
2024-06-19T12:53:47.637,1534.64462,-37.6,0
2024-06-19T12:53:47.886,1534.64472,-37.6,0
2024-06-19T12:53:48.117,1534.64493,-37.6,0
2024-06-19T12:53:48.380,1534.64429,-37.5,0
2024-06-19T12:53:48.606,1534.64371,-37.5,0
2024-06-19T12:53:48.848,1534.64436,-37.6,0
2024-06-19T12:53:49.092,1534.64449,-37.6,0
2024-06-19T12:53:49.344,1534.64337,-37.2,0
2024-06-19T12:53:49.599,1534.64256,-37.5,0
2024-06-19T12:53:49.841,1534.64173,-37.3,0
2024-06-19T12:53:50.086,1534.64201,-37.3,0
2024-06-19T12:53:50.366,1534.64213,-37.8,0
2024-06-19T12:53:50.592,1534.64155,-37.7,0
2024-06-19T12:53:50.836,1534.64222,-37.7,0
2024-06-19T12:53:51.081,1534.64245,-37.5,0
