Time,Wavelength,Power
2024-06-14T14:42:17.797,1530.33348,-27.8
2024-06-14T14:42:18.533,1530.34455,-30.5
2024-06-14T14:42:18.780,1530.34436,-30.6
2024-06-14T14:42:19.047,1530.34416,-30.6
2024-06-14T14:42:19.281,1530.34418,-30.5
2024-06-14T14:42:19.546,1530.34434,-30.5
2024-06-14T14:42:19.769,1530.34437,-30.5
2024-06-14T14:42:20.814,1530.72487,-27.5
2024-06-14T14:42:21.047,1530.72526,-27.6
2024-06-14T14:42:21.279,1530.72572,-27.6
2024-06-14T14:42:21.546,1530.72429,-27.6
2024-06-14T14:42:21.770,1530.72394,-27.6
2024-06-14T14:42:22.010,1530.72400,-27.6
2024-06-14T14:42:22.245,1530.72404,-27.6
2024-06-14T14:42:22.504,1530.72417,-27.7
2024-06-14T14:42:22.731,1530.72404,-27.7
2024-06-14T14:42:22.962,1530.72376,-27.7
2024-06-14T14:42:23.209,1530.72415,-27.7
2024-06-14T14:42:23.434,1530.72434,-27.7
2024-06-14T14:42:23.691,1530.72420,-27.8
2024-06-14T14:42:23.919,1530.72433,-27.8
2024-06-14T14:42:24.192,1530.72459,-27.8
2024-06-14T14:42:24.419,1530.72476,-27.8
2024-06-14T14:42:24.677,1530.72464,-27.9
2024-06-14T14:42:24.906,1530.72475,-27.9
2024-06-14T14:42:25.159,1530.72498,-27.9
2024-06-14T14:42:25.384,1530.72474,-28.0
2024-06-14T14:42:25.633,1530.72484,-28.0
2024-06-14T14:42:25.878,1530.72489,-28.0
2024-06-14T14:42:26.110,1530.72489,-28.1
2024-06-14T14:42:26.338,1530.72536,-28.1
2024-06-14T14:42:26.587,1530.72514,-28.2
2024-06-14T14:42:26.838,1530.72522,-28.2
2024-06-14T14:42:27.063,1530.72544,-28.2
2024-06-14T14:42:27.301,1530.72505,-28.2
2024-06-14T14:42:30.381,1531.10540,-28.6
2024-06-14T14:42:30.662,1531.10309,-26.8
2024-06-14T14:42:30.891,1531.10636,-26.8
2024-06-14T14:42:31.167,1531.10948,-26.9
2024-06-14T14:42:31.395,1531.11234,-26.8
2024-06-14T14:42:31.651,1531.11879,-27.0
2024-06-14T14:42:31.881,1531.11830,-26.9
2024-06-14T14:42:32.135,1531.11838,-26.9
2024-06-14T14:42:32.357,1531.11842,-26.9
2024-06-14T14:42:32.607,1531.11788,-27.0
2024-06-14T14:42:32.846,1531.11819,-27.0
2024-06-14T14:42:33.084,1531.11853,-27.0
2024-06-14T14:42:33.320,1531.11826,-27.0
2024-06-14T14:42:33.568,1531.11729,-27.1
2024-06-14T14:42:33.815,1531.11686,-27.1
2024-06-14T14:42:34.041,1531.11634,-27.1
2024-06-14T14:42:34.279,1531.11585,-27.1
2024-06-14T14:42:34.516,1531.11565,-27.1
2024-06-14T14:42:34.781,1531.11586,-27.2
2024-06-14T14:42:35.008,1531.11582,-27.2
2024-06-14T14:42:35.239,1531.11550,-27.2
2024-06-14T14:42:35.487,1531.11519,-27.2
2024-06-14T14:42:35.736,1531.11593,-27.3
2024-06-14T14:42:35.985,1531.11602,-27.3
2024-06-14T14:42:36.214,1531.11597,-27.4
2024-06-14T14:42:36.456,1531.11612,-27.3
2024-06-14T14:42:36.675,1531.11626,-27.4
2024-06-14T14:42:36.934,1531.11612,-27.5
2024-06-14T14:42:37.169,1531.11603,-27.5
2024-06-14T14:42:37.419,1531.11641,-27.5
2024-06-14T14:42:39.425,1531.50763,-26.2
2024-06-14T14:42:39.647,1531.50800,-25.9
2024-06-14T14:42:39.891,1531.50642,-25.9
2024-06-14T14:42:40.136,1531.50676,-25.9
2024-06-14T14:42:40.397,1531.50546,-25.9
2024-06-14T14:42:40.623,1531.50566,-25.9
