Time,Wavelength,Power
2024-06-19T13:56:36.693,1537.79168,-37.6,1537.79182
2024-06-19T13:56:36.946,1537.79176,-37.3,1537.79168
2024-06-19T13:56:37.174,1537.79143,-37.8,1537.79177
2024-06-19T13:56:37.428,1537.79117,-37.7,1537.79143
2024-06-19T13:56:37.661,1537.79158,-37.7,1537.79117
2024-06-19T13:56:37.922,1537.79183,-37.7,1537.79158
2024-06-19T13:56:40.456,1538.17664,-39.1,1538.17481
2024-06-19T13:56:40.699,1538.18212,-37.9,1538.17664
2024-06-19T13:56:40.944,1538.18520,-38.4,1538.18213
2024-06-19T13:56:41.200,1538.18810,-38.3,1538.18520
2024-06-19T13:56:41.428,1538.18758,-38.9,1538.18811
2024-06-19T13:56:41.669,1538.18740,-38.1,1538.18759
2024-06-19T13:56:41.917,1538.18784,-38.7,1538.18741
2024-06-19T13:56:42.149,1538.18764,-38.9,1538.18784
2024-06-19T13:56:42.397,1538.18714,-38.2,1538.18764
2024-06-19T13:56:42.628,1538.18716,-38.4,1538.18716
2024-06-19T13:56:42.891,1538.18722,-38.7,1538.18717
2024-06-19T13:56:43.115,1538.18699,-38.9,1538.18722
2024-06-19T13:56:43.365,1538.18606,-38.4,1538.18700
2024-06-19T13:56:43.600,1538.18617,-38.9,1538.18608
2024-06-19T13:56:43.858,1538.18597,-38.1,1538.18619
2024-06-19T13:56:44.084,1538.18523,-38.3,1538.18598
2024-06-19T13:56:44.328,1538.18479,-38.9,1538.18522
2024-06-19T13:56:44.574,1538.18521,-38.7,1538.18477
2024-06-19T13:56:44.826,1538.18561,-38.6,1538.18523
2024-06-19T13:56:45.058,1538.18516,-38.2,1538.18562
2024-06-19T13:56:45.299,1538.18473,-38.1,1538.18518
2024-06-19T13:56:45.565,1538.18547,-38.3,1538.18473
2024-06-19T13:56:45.805,1538.18554,-38.7,1538.18548
2024-06-19T13:56:46.047,1538.18558,-38.8,1538.18553
2024-06-19T13:56:46.288,1538.18549,-39.3,1538.18559
2024-06-19T13:56:46.538,1538.18588,-39.3,1538.18548
2024-06-19T13:56:46.768,1538.18538,-38.6,1538.18587
2024-06-19T13:56:47.016,1538.18571,-38.7,1538.18538
2024-06-19T13:56:47.247,1538.18608,-38.7,1538.18570
2024-06-19T13:56:47.509,1538.18601,-39.2,1538.18609
2024-06-19T13:56:47.735,1538.18590,-39.1,1538.18603
2024-06-19T13:56:49.978,1538.58069,-41.0,1538.58308
2024-06-19T13:56:50.213,1538.58131,-41.8,1538.58068
2024-06-19T13:56:50.472,1538.58039,-40.3,1538.58131
2024-06-19T13:56:50.697,1538.57988,-41.2,1538.58038
2024-06-19T13:56:50.940,1538.57967,-41.1,1538.57988
2024-06-19T13:56:51.185,1538.57971,-41.1,1538.57966
2024-06-19T13:56:51.435,1538.57926,-42.0,1538.57971
2024-06-19T13:56:51.665,1538.57954,-40.8,1538.57926
2024-06-19T13:56:51.905,1538.57915,-40.8,1538.57953
2024-06-19T13:56:52.154,1538.57949,-42.2,1538.57914
2024-06-19T13:56:52.385,1538.57974,-41.5,1538.57949
2024-06-19T13:56:52.634,1538.57999,-41.7,1538.57974
2024-06-19T13:56:52.866,1538.58013,-41.6,1538.57999
2024-06-19T13:56:53.129,1538.58032,-40.7,1538.58012
2024-06-19T13:56:53.356,1538.58008,-41.5,1538.58032
2024-06-19T13:56:53.604,1538.58077,-42.0,1538.58008
2024-06-19T13:56:53.841,1538.58094,-41.3,1538.58076
2024-06-19T13:56:54.105,1538.58072,-40.9,1538.58093
2024-06-19T13:56:54.350,1538.58036,-41.2,1538.58072
2024-06-19T13:56:54.601,1538.58063,-41.8,1538.58035
2024-06-19T13:56:54.838,1538.58072,-41.6,1538.58063
2024-06-19T13:56:55.097,1538.58087,-41.7,1538.58071
2024-06-19T13:56:55.323,1538.58051,-41.7,1538.58089
2024-06-19T13:56:55.568,1538.58022,-41.9,1538.58051
2024-06-19T13:56:55.824,1538.58068,-42.1,1538.58021
2024-06-19T13:56:56.091,1538.58057,-40.8,1538.58070
2024-06-19T13:56:56.343,1538.58038,-41.7,1538.58055
2024-06-19T13:56:56.616,1538.58061,-41.1,1538.58037
2024-06-19T13:56:56.845,1538.58063,-41.6,1538.58060
2024-06-19T13:56:57.100,1538.58107,-40.9,1538.58063
2024-06-19T13:56:57.328,1538.58051,-41.5,1538.58106
2024-06-19T13:56:57.577,1538.58082,-41.3,1538.58050
2024-06-19T13:56:57.809,1538.58093,-41.4,1538.58081
2024-06-19T13:57:01.184,1538.97547,-44.5,1538.97934
2024-06-19T13:57:01.436,1538.97679,-43.7,1538.97548
2024-06-19T13:57:01.689,1538.97545,-43.1,1538.97679
2024-06-19T13:57:01.925,1538.97450,-43.7,1538.97545
2024-06-19T13:57:02.165,1538.97375,-44.8,1538.97449
2024-06-19T13:57:02.413,1538.97399,-44.1,1538.97375
2024-06-19T13:57:02.648,1538.97427,-43.7,1538.97399
2024-06-19T13:57:02.898,1538.97397,-43.4,1538.97427
2024-06-19T13:57:03.142,1538.97461,-44.0,1538.97396
2024-06-19T13:57:03.391,1538.97498,-44.2,1538.97461
2024-06-19T13:57:03.623,1538.97465,-45.0,1538.97498
2024-06-19T13:57:03.871,1538.97480,-43.8,1538.97464
2024-06-19T13:57:04.100,1538.97488,-44.7,1538.97480
2024-06-19T13:57:04.363,1538.97538,-43.6,1538.97488
2024-06-19T13:57:04.616,1538.97521,-44.3,1538.97539
2024-06-19T13:57:04.889,1538.97507,-44.4,1538.97521
2024-06-19T13:57:05.125,1538.97523,-44.4,1538.97507
2024-06-19T13:57:05.379,1538.97575,-44.0,1538.97521
2024-06-19T13:57:05.610,1538.97609,-44.6,1538.97575
2024-06-19T13:57:05.860,1538.97548,-43.6,1538.97612
2024-06-19T13:57:06.098,1538.97514,-45.0,1538.97548
2024-06-19T13:57:06.373,1538.97568,-43.4,1538.97514
2024-06-19T13:57:06.605,1538.97576,-44.2,1538.97568
2024-06-19T13:57:06.857,1538.97583,-43.9,1538.97575
2024-06-19T13:57:07.083,1538.97597,-44.3,1538.97592
2024-06-19T13:57:07.348,1538.97532,-45.0,1538.97597
2024-06-19T13:57:07.573,1538.97618,-44.0,1538.97531
2024-06-19T13:57:07.825,1538.97599,-44.5,1538.97617
2024-06-19T13:57:10.424,1539.36244,-44.1,1539.36030
2024-06-19T13:57:10.678,1539.36780,-44.3,1539.36245
2024-06-19T13:57:10.911,1539.37247,-44.4,1539.36781
2024-06-19T13:57:11.185,1539.37257,-44.0,1539.37247
2024-06-19T13:57:11.453,1539.37269,-44.0,1539.37257
2024-06-19T13:57:11.692,1539.37294,-43.5,1539.37268
2024-06-19T13:57:11.944,1539.37218,-44.4,1539.37294
2024-06-19T13:57:12.179,1539.37222,-44.0,1539.37218
2024-06-19T13:57:12.420,1539.37240,-43.3,1539.37222
2024-06-19T13:57:12.667,1539.37232,-44.0,1539.37241
2024-06-19T13:57:12.918,1539.37108,-43.7,1539.37232
2024-06-19T13:57:13.150,1539.37106,-44.1,1539.37109
2024-06-19T13:57:13.387,1539.37041,-43.5,1539.37106
2024-06-19T13:57:13.637,1539.37067,-44.2,1539.37042
2024-06-19T13:57:13.869,1539.37087,-43.9,1539.37067
2024-06-19T13:57:14.142,1539.37078,-43.9,1539.37095
2024-06-19T13:57:14.397,1539.37068,-43.5,1539.37079
2024-06-19T13:57:14.652,1539.37043,-44.4,1539.37069
2024-06-19T13:57:14.892,1539.37002,-43.5,1539.37045
2024-06-19T13:57:15.137,1539.36968,-44.2,1539.37003
2024-06-19T13:57:15.380,1539.37031,-44.6,1539.36968
2024-06-19T13:57:15.629,1539.36995,-45.5,1539.37032
2024-06-19T13:57:15.861,1539.37051,-44.5,1539.36996
2024-06-19T13:57:16.109,1539.37075,-44.5,1539.37051
2024-06-19T13:57:16.347,1539.37054,-44.6,1539.37075
2024-06-19T13:57:16.624,1539.37087,-43.9,1539.37054
2024-06-19T13:57:16.856,1539.37040,-44.0,1539.37088
2024-06-19T13:57:17.105,1539.37033,-44.5,1539.37041
2024-06-19T13:57:17.338,1539.37068,-44.5,1539.37029
2024-06-19T13:57:17.597,1539.37040,-43.5,1539.37068
2024-06-19T13:57:17.823,1539.37036,-44.6,1539.37040
2024-06-19T13:57:21.135,1539.76514,-40.4,1539.76708
2024-06-19T13:57:21.382,1539.76690,-42.0,1539.76513
2024-06-19T13:57:21.615,1539.76670,-41.7,1539.76691
2024-06-19T13:57:21.877,1539.76581,-41.9,1539.76668
2024-06-19T13:57:22.101,1539.76574,-41.6,1539.76580
2024-06-19T13:57:22.349,1539.76552,-41.1,1539.76573
2024-06-19T13:57:22.590,1539.76547,-42.9,1539.76552
2024-06-19T13:57:22.842,1539.76524,-41.3,1539.76549
2024-06-19T13:57:23.070,1539.76484,-41.1,1539.76526
2024-06-19T13:57:23.311,1539.76512,-42.9,1539.76483
2024-06-19T13:57:23.558,1539.76522,-41.5,1539.76514
2024-06-19T13:57:23.788,1539.76515,-41.4,1539.76521
2024-06-19T13:57:24.033,1539.76536,-41.8,1539.76515
2024-06-19T13:57:24.289,1539.76548,-42.8,1539.76535
2024-06-19T13:57:24.550,1539.76603,-42.8,1539.76549
2024-06-19T13:57:24.818,1539.76588,-41.6,1539.76605
2024-06-19T13:57:25.075,1539.76574,-41.2,1539.76589
2024-06-19T13:57:25.313,1539.76621,-42.0,1539.76573
2024-06-19T13:57:25.565,1539.76625,-42.2,1539.76623
2024-06-19T13:57:25.818,1539.76616,-41.7,1539.76624
2024-06-19T13:57:26.043,1539.76583,-42.9,1539.76617
2024-06-19T13:57:26.282,1539.76613,-41.8,1539.76582
2024-06-19T13:57:26.533,1539.76646,-42.5,1539.76614
2024-06-19T13:57:26.776,1539.76613,-42.4,1539.76647
2024-06-19T13:57:27.036,1539.76612,-42.2,1539.76615
2024-06-19T13:57:27.264,1539.76641,-41.6,1539.76612
2024-06-19T13:57:27.522,1539.76593,-42.2,1539.76642
2024-06-19T13:57:27.745,1539.76621,-41.7,1539.76594
2024-06-19T13:57:30.272,1540.16278,-39.3,1540.16731
2024-06-19T13:57:30.518,1540.16303,-39.5,1540.16279
2024-06-19T13:57:30.773,1540.16114,-39.8,1540.16305
2024-06-19T13:57:31.001,1540.16049,-39.2,1540.16114
2024-06-19T13:57:31.243,1540.16022,-39.2,1540.16048
2024-06-19T13:57:31.489,1540.16018,-39.5,1540.16021
2024-06-19T13:57:31.717,1540.15980,-39.2,1540.16018
2024-06-19T13:57:31.966,1540.16030,-39.1,1540.15979
2024-06-19T13:57:32.195,1540.16012,-39.3,1540.16030
2024-06-19T13:57:32.460,1540.16044,-39.4,1540.16012
2024-06-19T13:57:32.685,1540.16039,-39.5,1540.16043
2024-06-19T13:57:32.933,1540.16039,-39.3,1540.16038
2024-06-19T13:57:33.165,1540.16102,-39.4,1540.16039
2024-06-19T13:57:33.422,1540.16138,-39.4,1540.16101
2024-06-19T13:57:33.649,1540.16123,-40.9,1540.16137
2024-06-19T13:57:33.895,1540.16120,-39.8,1540.16122
2024-06-19T13:57:34.144,1540.16161,-39.1,1540.16119
2024-06-19T13:57:34.376,1540.16135,-39.7,1540.16160
2024-06-19T13:57:34.630,1540.16153,-39.6,1540.16134
2024-06-19T13:57:34.873,1540.16173,-40.1,1540.16152
2024-06-19T13:57:35.126,1540.16157,-40.1,1540.16172
2024-06-19T13:57:35.359,1540.16132,-40.1,1540.16156
2024-06-19T13:57:35.609,1540.16148,-39.6,1540.16131
2024-06-19T13:57:35.849,1540.16169,-40.2,1540.16147
2024-06-19T13:57:36.114,1540.16197,-40.1,1540.16170
2024-06-19T13:57:36.346,1540.16116,-40.1,1540.16196
2024-06-19T13:57:36.595,1540.16126,-40.1,1540.16116
2024-06-19T13:57:36.825,1540.16114,-39.8,1540.16125
2024-06-19T13:57:37.107,1540.16122,-39.9,1540.16114
2024-06-19T13:57:37.353,1540.16118,-40.9,1540.16121
2024-06-19T13:57:37.603,1540.16146,-39.9,1540.16117
2024-06-19T13:57:37.845,1540.16178,-40.0,1540.16145
2024-06-19T13:57:40.503,1540.54873,-39.1,1540.54707
2024-06-19T13:57:40.756,1540.55433,-39.4,1540.54873
2024-06-19T13:57:40.989,1540.55807,-38.8,1540.55433
2024-06-19T13:57:41.239,1540.55910,-38.4,1540.55807
2024-06-19T13:57:41.482,1540.55975,-39.4,1540.55909
2024-06-19T13:57:41.732,1540.56002,-39.0,1540.55974
2024-06-19T13:57:41.962,1540.55902,-38.8,1540.56001
2024-06-19T13:57:42.213,1540.55890,-38.7,1540.55902
2024-06-19T13:57:42.444,1540.55891,-39.4,1540.55890
2024-06-19T13:57:42.704,1540.55933,-39.0,1540.55891
2024-06-19T13:57:42.932,1540.55860,-38.8,1540.55933
2024-06-19T13:57:43.179,1540.55788,-38.7,1540.55860
2024-06-19T13:57:43.417,1540.55797,-38.9,1540.55788
2024-06-19T13:57:43.679,1540.55740,-39.1,1540.55797
2024-06-19T13:57:43.904,1540.55687,-39.3,1540.55740
2024-06-19T13:57:44.149,1540.55708,-40.0,1540.55686
2024-06-19T13:57:44.392,1540.55693,-38.9,1540.55708
2024-06-19T13:57:44.646,1540.55636,-39.0,1540.55693
2024-06-19T13:57:44.874,1540.55616,-39.9,1540.55636
2024-06-19T13:57:45.118,1540.55659,-39.2,1540.55617
2024-06-19T13:57:45.366,1540.55670,-39.1,1540.55659
2024-06-19T13:57:45.596,1540.55698,-39.4,1540.55670
2024-06-19T13:57:45.847,1540.55721,-39.0,1540.55697
2024-06-19T13:57:46.077,1540.55731,-39.0,1540.55720
2024-06-19T13:57:46.341,1540.55746,-39.6,1540.55731
2024-06-19T13:57:46.567,1540.55655,-39.7,1540.55746
2024-06-19T13:57:46.818,1540.55741,-39.3,1540.55724
2024-06-19T13:57:47.052,1540.55726,-39.4,1540.55740
2024-06-19T13:57:47.314,1540.55656,-40.0,1540.55726
2024-06-19T13:57:47.567,1540.55666,-39.2,1540.55656
2024-06-19T13:57:47.826,1540.55753,-39.4,1540.55665
2024-06-19T13:57:50.102,1540.95359,-39.0,1540.95255
2024-06-19T13:57:50.353,1540.95362,-39.0,1540.95359
2024-06-19T13:57:50.597,1540.95283,-38.6,1540.95362
2024-06-19T13:57:50.836,1540.95209,-38.9,1540.95283
2024-06-19T13:57:51.076,1540.95199,-40.6,1540.95209
2024-06-19T13:57:51.330,1540.95239,-39.3,1540.95199
2024-06-19T13:57:51.581,1540.95228,-38.9,1540.95239
2024-06-19T13:57:51.820,1540.95277,-38.8,1540.95229
2024-06-19T13:57:52.062,1540.95264,-39.8,1540.95278
2024-06-19T13:57:52.309,1540.95299,-38.8,1540.95264
2024-06-19T13:57:52.542,1540.95239,-39.1,1540.95300
2024-06-19T13:57:52.789,1540.95246,-39.5,1540.95240
2024-06-19T13:57:53.020,1540.95258,-39.0,1540.95246
2024-06-19T13:57:53.284,1540.95294,-39.2,1540.95259
2024-06-19T13:57:53.510,1540.95338,-39.7,1540.95295
2024-06-19T13:57:53.763,1540.95321,-39.0,1540.95338
2024-06-19T13:57:53.995,1540.95354,-39.1,1540.95321
2024-06-19T13:57:54.275,1540.95331,-40.1,1540.95354
2024-06-19T13:57:54.517,1540.95349,-38.9,1540.95331
2024-06-19T13:57:54.773,1540.95418,-39.0,1540.95349
2024-06-19T13:57:54.999,1540.95414,-39.3,1540.95418
2024-06-19T13:57:55.260,1540.95345,-39.2,1540.95415
2024-06-19T13:57:55.487,1540.95299,-39.8,1540.95345
2024-06-19T13:57:55.736,1540.95337,-39.3,1540.95299
2024-06-19T13:57:55.971,1540.95364,-39.2,1540.95337
2024-06-19T13:57:56.229,1540.95299,-40.0,1540.95364
2024-06-19T13:57:56.461,1540.95356,-39.0,1540.95300
2024-06-19T13:57:56.713,1540.95272,-40.5,1540.95356
2024-06-19T13:57:56.959,1540.95318,-40.0,1540.95272
2024-06-19T13:57:57.220,1540.95363,-39.6,1540.95319
2024-06-19T13:57:57.452,1540.95286,-40.3,1540.95363
2024-06-19T13:57:57.717,1540.95310,-39.4,1540.95286
2024-06-19T13:58:02.330,1541.35399,-40.0,1541.36431
2024-06-19T13:58:02.584,1541.34977,-40.4,1541.35400
2024-06-19T13:58:02.838,1541.34970,-40.4,1541.34977
2024-06-19T13:58:03.070,1541.34818,-41.3,1541.34969
2024-06-19T13:58:03.317,1541.34764,-40.7,1541.34821
2024-06-19T13:58:03.560,1541.34762,-40.3,1541.34764
2024-06-19T13:58:03.808,1541.34757,-41.5,1541.34763
2024-06-19T13:58:04.034,1541.34758,-40.3,1541.34757
2024-06-19T13:58:04.273,1541.34832,-41.2,1541.34756
2024-06-19T13:58:04.522,1541.34892,-40.5,1541.34834
2024-06-19T13:58:04.751,1541.34833,-41.1,1541.34893
2024-06-19T13:58:04.999,1541.34834,-40.9,1541.34832
2024-06-19T13:58:05.225,1541.34826,-40.9,1541.34835
2024-06-19T13:58:05.481,1541.34914,-41.2,1541.34825
2024-06-19T13:58:05.707,1541.34905,-40.3,1541.34915
2024-06-19T13:58:05.953,1541.34887,-40.7,1541.34903
2024-06-19T13:58:06.196,1541.34914,-41.0,1541.34885
2024-06-19T13:58:06.447,1541.34962,-41.2,1541.34914
2024-06-19T13:58:06.679,1541.34923,-39.9,1541.34963
2024-06-19T13:58:06.927,1541.34891,-40.8,1541.34924
2024-06-19T13:58:07.179,1541.34954,-41.8,1541.34890
2024-06-19T13:58:07.409,1541.34913,-40.9,1541.34954
2024-06-19T13:58:07.661,1541.34942,-41.6,1541.34914
2024-06-19T13:58:07.902,1541.34917,-40.9,1541.34942
2024-06-19T13:58:10.299,1541.73796,-42.0,1541.73577
2024-06-19T13:58:10.530,1541.74019,-41.6,1541.73799
2024-06-19T13:58:10.790,1541.74703,-41.7,1541.74018
2024-06-19T13:58:11.018,1541.74796,-41.1,1541.74702
2024-06-19T13:58:11.267,1541.74692,-41.2,1541.74796
2024-06-19T13:58:11.502,1541.74705,-41.2,1541.74691
2024-06-19T13:58:11.763,1541.74688,-41.6,1541.74703
2024-06-19T13:58:11.987,1541.74641,-41.4,1541.74688
2024-06-19T13:58:12.233,1541.74746,-41.8,1541.74640
2024-06-19T13:58:12.477,1541.74785,-42.5,1541.74745
2024-06-19T13:58:12.731,1541.74648,-41.8,1541.74788
2024-06-19T13:58:12.961,1541.74600,-41.7,1541.74649
2024-06-19T13:58:13.202,1541.74540,-41.1,1541.74599
2024-06-19T13:58:13.450,1541.74522,-41.6,1541.74540
2024-06-19T13:58:13.683,1541.74548,-41.8,1541.74521
2024-06-19T13:58:13.934,1541.74472,-41.5,1541.74546
2024-06-19T13:58:14.164,1541.74470,-41.8,1541.74472
2024-06-19T13:58:14.423,1541.74503,-41.5,1541.74470
2024-06-19T13:58:14.651,1541.74500,-42.2,1541.74502
2024-06-19T13:58:14.893,1541.74510,-42.7,1541.74499
2024-06-19T13:58:15.131,1541.74553,-42.2,1541.74510
2024-06-19T13:58:15.389,1541.74555,-42.3,1541.74552
2024-06-19T13:58:15.618,1541.74589,-42.4,1541.74554
2024-06-19T13:58:15.861,1541.74541,-41.7,1541.74586
2024-06-19T13:58:16.107,1541.74529,-42.5,1541.74541
2024-06-19T13:58:16.347,1541.74520,-41.9,1541.74528
2024-06-19T13:58:16.593,1541.74546,-42.0,1541.74519
2024-06-19T13:58:16.835,1541.74565,-41.5,1541.74545
2024-06-19T13:58:17.081,1541.74570,-42.0,1541.74564
2024-06-19T13:58:17.312,1541.74561,-41.5,1541.74572
2024-06-19T13:58:17.559,1541.74563,-42.8,1541.74560
2024-06-19T13:58:17.786,1541.74583,-43.1,1541.74561
2024-06-19T13:58:22.103,1542.14490,-41.9,1542.14806
2024-06-19T13:58:22.365,1542.14243,-42.1,1542.14490
2024-06-19T13:58:22.594,1542.14314,-42.4,1542.14243
2024-06-19T13:58:22.846,1542.14230,-42.0,1542.14313
2024-06-19T13:58:23.076,1542.14270,-41.6,1542.14230
2024-06-19T13:58:23.341,1542.14182,-42.4,1542.14270
2024-06-19T13:58:23.565,1542.14162,-42.0,1542.14183
2024-06-19T13:58:23.814,1542.14144,-42.2,1542.14162
2024-06-19T13:58:24.052,1542.14148,-42.0,1542.14143
2024-06-19T13:58:24.332,1542.14169,-42.3,1542.14148
2024-06-19T13:58:24.557,1542.14122,-42.0,1542.14169
2024-06-19T13:58:24.805,1542.14152,-42.6,1542.14122
2024-06-19T13:58:25.043,1542.14187,-42.6,1542.14151
2024-06-19T13:58:25.300,1542.14273,-42.8,1542.14187
2024-06-19T13:58:25.527,1542.14274,-42.4,1542.14273
2024-06-19T13:58:25.763,1542.14200,-42.6,1542.14274
2024-06-19T13:58:26.008,1542.14216,-41.7,1542.14200
2024-06-19T13:58:26.241,1542.14218,-42.2,1542.14216
2024-06-19T13:58:26.485,1542.14208,-42.7,1542.14219
2024-06-19T13:58:26.716,1542.14248,-42.3,1542.14208
2024-06-19T13:58:26.979,1542.14228,-42.0,1542.14247
2024-06-19T13:58:27.202,1542.14221,-43.1,1542.14229
2024-06-19T13:58:27.451,1542.14250,-42.5,1542.14221
2024-06-19T13:58:27.687,1542.14236,-42.2,1542.14250
2024-06-19T13:58:30.288,1542.54081,-41.6,1542.55274
2024-06-19T13:58:30.529,1542.54000,-42.3,1542.54081
2024-06-19T13:58:30.777,1542.53758,-41.4,1542.53999
2024-06-19T13:58:31.007,1542.53840,-41.3,1542.53758
2024-06-19T13:58:31.271,1542.53826,-41.6,1542.53841
2024-06-19T13:58:31.495,1542.53800,-41.5,1542.53827
2024-06-19T13:58:31.747,1542.53811,-41.0,1542.53801
2024-06-19T13:58:31.984,1542.53836,-41.8,1542.53811
2024-06-19T13:58:32.244,1542.53825,-41.5,1542.53837
2024-06-19T13:58:32.471,1542.53845,-41.4,1542.53825
2024-06-19T13:58:32.713,1542.53853,-41.4,1542.53812
2024-06-19T13:58:32.958,1542.53898,-41.7,1542.53853
2024-06-19T13:58:33.208,1542.53880,-41.5,1542.53898
2024-06-19T13:58:33.464,1542.53880,-41.4,1542.53880
2024-06-19T13:58:33.732,1542.53919,-41.7,1542.53892
2024-06-19T13:58:33.967,1542.53927,-42.3,1542.53919
2024-06-19T13:58:34.227,1542.53949,-42.3,1542.53928
2024-06-19T13:58:34.452,1542.53906,-42.2,1542.53950
2024-06-19T13:58:34.692,1542.53936,-42.1,1542.53906
2024-06-19T13:58:34.937,1542.53918,-42.2,1542.53937
2024-06-19T13:58:35.183,1542.53902,-41.9,1542.53918
2024-06-19T13:58:35.420,1542.53907,-42.1,1542.53902
2024-06-19T13:58:35.663,1542.53886,-42.3,1542.53907
2024-06-19T13:58:35.912,1542.53916,-41.9,1542.53886
2024-06-19T13:58:36.142,1542.53931,-42.2,1542.53917
2024-06-19T13:58:36.390,1542.53858,-42.1,1542.53931
2024-06-19T13:58:36.622,1542.53924,-42.0,1542.53863
2024-06-19T13:58:36.886,1542.53952,-42.1,1542.53924
2024-06-19T13:58:37.114,1542.53929,-42.2,1542.53952
2024-06-19T13:58:37.364,1542.53913,-41.8,1542.53930
2024-06-19T13:58:37.600,1542.53901,-42.3,1542.53913
2024-06-19T13:58:37.845,1542.53943,-41.6,1542.53928
2024-06-19T13:58:40.237,1542.92799,-39.5,1542.92632
2024-06-19T13:58:40.486,1542.93034,-40.3,1542.92799
2024-06-19T13:58:40.731,1542.93724,-40.1,1542.93034
2024-06-19T13:58:40.971,1542.93797,-39.8,1542.93725
2024-06-19T13:58:41.223,1542.93838,-40.5,1542.93797
2024-06-19T13:58:41.486,1542.93817,-40.2,1542.93838
2024-06-19T13:58:41.713,1542.93758,-40.4,1542.93818
2024-06-19T13:58:41.954,1542.93724,-40.3,1542.93759
2024-06-19T13:58:42.201,1542.93749,-40.4,1542.93725
2024-06-19T13:58:42.436,1542.93773,-40.2,1542.93750
2024-06-19T13:58:42.684,1542.93739,-40.2,1542.93773
2024-06-19T13:58:42.926,1542.93646,-40.6,1542.93740
2024-06-19T13:58:43.176,1542.93639,-40.3,1542.93647
2024-06-19T13:58:43.401,1542.93566,-39.9,1542.93640
2024-06-19T13:58:43.660,1542.93535,-40.6,1542.93568
2024-06-19T13:58:43.899,1542.93563,-40.5,1542.93533
2024-06-19T13:58:44.159,1542.93532,-40.2,1542.93564
2024-06-19T13:58:44.383,1542.93501,-41.0,1542.93533
2024-06-19T13:58:44.628,1542.93506,-40.8,1542.93503
2024-06-19T13:58:44.871,1542.93537,-40.5,1542.93504
2024-06-19T13:58:45.126,1542.93587,-40.8,1542.93538
2024-06-19T13:58:45.356,1542.93576,-40.4,1542.93587
2024-06-19T13:58:45.598,1542.93586,-40.5,1542.93577
2024-06-19T13:58:45.847,1542.93631,-40.5,1542.93587
2024-06-19T13:58:46.077,1542.93577,-40.6,1542.93632
2024-06-19T13:58:46.328,1542.93569,-40.3,1542.93579
2024-06-19T13:58:46.556,1542.93558,-40.8,1542.93568
2024-06-19T13:58:46.816,1542.93638,-40.7,1542.93559
2024-06-19T13:58:47.041,1542.93583,-40.8,1542.93638
2024-06-19T13:58:47.286,1542.93569,-41.2,1542.93584
2024-06-19T13:58:47.527,1542.93621,-40.8,1542.93570
2024-06-19T13:58:47.770,1542.93613,-40.8,1542.93621
2024-06-19T13:58:51.103,1543.33296,-37.7,1543.33927
2024-06-19T13:58:51.337,1543.33370,-38.2,1543.33295
2024-06-19T13:58:51.586,1543.33310,-38.0,1543.33368
2024-06-19T13:58:51.823,1543.33282,-37.8,1543.33309
2024-06-19T13:58:52.081,1543.33224,-38.3,1543.33284
2024-06-19T13:58:52.307,1543.33182,-38.3,1543.33223
2024-06-19T13:58:52.550,1543.33138,-38.5,1543.33181
2024-06-19T13:58:52.796,1543.33192,-37.9,1543.33138
2024-06-19T13:58:53.047,1543.33202,-38.0,1543.33191
2024-06-19T13:58:53.280,1543.33198,-39.0,1543.33201
2024-06-19T13:58:53.518,1543.33172,-38.2,1543.33197
2024-06-19T13:58:53.766,1543.33239,-38.2,1543.33171
2024-06-19T13:58:53.994,1543.33193,-38.5,1543.33240
2024-06-19T13:58:54.263,1543.33215,-38.5,1543.33191
2024-06-19T13:58:54.501,1543.33305,-38.4,1543.33214
2024-06-19T13:58:54.760,1543.33273,-38.4,1543.33306
2024-06-19T13:58:54.989,1543.33253,-38.5,1543.33271
2024-06-19T13:58:55.239,1543.33236,-38.7,1543.33251
2024-06-19T13:58:55.471,1543.33260,-38.9,1543.33235
2024-06-19T13:58:55.732,1543.33300,-38.3,1543.33260
2024-06-19T13:58:55.956,1543.33317,-38.4,1543.33301
2024-06-19T13:58:56.205,1543.33257,-38.5,1543.33316
2024-06-19T13:58:56.445,1543.33284,-38.4,1543.33256
2024-06-19T13:58:56.701,1543.33292,-38.6,1543.33283
2024-06-19T13:58:56.929,1543.33264,-38.4,1543.33293
2024-06-19T13:58:57.171,1543.33243,-38.2,1543.33263
2024-06-19T13:58:57.418,1543.33269,-38.4,1543.33242
2024-06-19T13:58:57.651,1543.33211,-38.8,1543.33268
2024-06-19T13:59:00.241,1543.73138,-37.7,1543.74823
2024-06-19T13:59:00.474,1543.73155,-37.6,1543.73137
2024-06-19T13:59:00.728,1543.72983,-37.4,1543.73155
2024-06-19T13:59:00.977,1543.73035,-37.5,1543.72983
2024-06-19T13:59:01.211,1543.72970,-37.5,1543.73035
2024-06-19T13:59:01.454,1543.72940,-37.8,1543.72970
2024-06-19T13:59:01.702,1543.72947,-37.6,1543.72939
2024-06-19T13:59:01.935,1543.72910,-37.5,1543.72947
2024-06-19T13:59:02.183,1543.72918,-38.1,1543.72910
2024-06-19T13:59:02.414,1543.72979,-37.5,1543.72917
2024-06-19T13:59:02.678,1543.73010,-37.5,1543.72979
2024-06-19T13:59:02.904,1543.72962,-38.0,1543.73010
2024-06-19T13:59:03.157,1543.72966,-37.7,1543.72962
