Time,Wavelength,Power
2024-06-19T13:24:52.471,1532.28854,-32.8,1532.28842
2024-06-19T13:24:52.713,1532.28855,-32.9,1532.28854
2024-06-19T13:24:52.963,1532.28817,-32.9,1532.28854
2024-06-19T13:24:53.190,1532.28788,-32.9,1532.28817
2024-06-19T13:24:53.456,1532.28844,-32.8,1532.28788
2024-06-19T13:24:53.700,1532.28894,-32.9,1532.28843
2024-06-19T13:24:53.937,1532.28918,-33.0,1532.28894
2024-06-19T13:24:54.193,1532.28952,-33.1,1532.28918
2024-06-19T13:24:54.444,1532.28907,-33.1,1532.28951
2024-06-19T13:24:54.689,1532.28929,-33.2,1532.28907
2024-06-19T13:24:54.920,1532.28902,-33.1,1532.28928
2024-06-19T13:24:55.172,1532.28856,-33.1,1532.28902
2024-06-19T13:24:55.413,1532.28870,-33.1,1532.28856
2024-06-19T13:24:55.663,1532.28903,-33.1,1532.28870
2024-06-19T13:24:55.892,1532.28876,-33.1,1532.28903
2024-06-19T13:24:58.922,1532.68222,-32.4,0
2024-06-19T13:24:59.183,1532.68139,-32.5,1532.68222
2024-06-19T13:24:59.431,1532.68183,-32.4,1532.68139
2024-06-19T13:24:59.668,1532.68195,-32.5,1532.68183
2024-06-19T13:24:59.925,1532.68090,-32.4,1532.68195
2024-06-19T13:25:00.152,1532.68040,-32.4,1532.68090
2024-06-19T13:25:00.394,1532.68015,-32.6,1532.68040
2024-06-19T13:25:00.640,1532.68032,-32.6,1532.68015
2024-06-19T13:25:00.875,1532.68018,-32.5,1532.68033
2024-06-19T13:25:01.124,1532.68037,-32.5,1532.68018
2024-06-19T13:25:01.368,1532.68013,-32.6,1532.68037
2024-06-19T13:25:01.616,1532.68065,-32.6,1532.68013
2024-06-19T13:25:01.836,1532.68032,-32.6,1532.68065
2024-06-19T13:25:02.086,1532.68065,-32.5,1532.68032
2024-06-19T13:25:02.318,1532.68103,-32.6,1532.68065
2024-06-19T13:25:02.580,1532.68149,-32.7,1532.68103
2024-06-19T13:25:02.805,1532.68083,-32.6,1532.68149
2024-06-19T13:25:03.050,1532.68073,-32.7,1532.68083
2024-06-19T13:25:03.294,1532.68140,-32.7,1532.68073
2024-06-19T13:25:03.550,1532.68114,-32.7,1532.68140
2024-06-19T13:25:03.796,1532.68110,-32.9,1532.68114
2024-06-19T13:25:04.032,1532.68120,-32.8,1532.68110
2024-06-19T13:25:04.280,1532.68079,-33.0,1532.68120
2024-06-19T13:25:04.514,1532.68076,-33.1,1532.68079
2024-06-19T13:25:04.757,1532.68122,-33.0,1532.68076
2024-06-19T13:25:04.998,1532.68095,-33.1,1532.68122
2024-06-19T13:25:05.247,1532.68133,-33.0,1532.68095
2024-06-19T13:25:05.476,1532.68106,-33.1,1532.68133
2024-06-19T13:25:05.724,1532.68112,-33.1,1532.68106
2024-06-19T13:25:09.136,1533.07431,-32.8,1533.09060
2024-06-19T13:25:09.403,1533.07411,-32.9,1533.07431
2024-06-19T13:25:09.637,1533.07411,-32.8,1533.07411
2024-06-19T13:25:09.889,1533.07249,-32.9,1533.07411
2024-06-19T13:25:10.118,1533.07198,-32.9,1533.07250
2024-06-19T13:25:10.367,1533.07179,-32.9,1533.07199
2024-06-19T13:25:10.598,1533.07211,-32.7,1533.07180
2024-06-19T13:25:10.861,1533.07212,-32.9,1533.07211
2024-06-19T13:25:11.080,1533.07183,-33.0,1533.07213
2024-06-19T13:25:11.329,1533.07199,-33.0,1533.07183
2024-06-19T13:25:11.569,1533.07259,-32.9,1533.07200
2024-06-19T13:25:11.825,1533.07300,-33.2,1533.07260
2024-06-19T13:25:12.052,1533.07280,-33.0,1533.07301
2024-06-19T13:25:12.294,1533.07292,-33.2,1533.07282
2024-06-19T13:25:12.541,1533.07340,-33.1,1533.07292
2024-06-19T13:25:12.772,1533.07320,-33.2,1533.07341
2024-06-19T13:25:13.022,1533.07348,-33.2,1533.07321
2024-06-19T13:25:13.253,1533.07372,-33.2,1533.07349
2024-06-19T13:25:13.515,1533.07371,-33.2,1533.07372
2024-06-19T13:25:13.736,1533.07334,-33.3,1533.07371
2024-06-19T13:25:14.001,1533.07345,-33.4,1533.07334
2024-06-19T13:25:14.242,1533.07379,-33.4,1533.07345
2024-06-19T13:25:14.505,1533.07350,-33.5,1533.07379
2024-06-19T13:25:14.729,1533.07305,-33.5,1533.07350
2024-06-19T13:25:14.980,1533.07337,-33.5,1533.07305
2024-06-19T13:25:15.213,1533.07400,-33.4,1533.07338
2024-06-19T13:25:15.470,1533.07335,-33.6,1533.07401
2024-06-19T13:25:15.695,1533.07326,-33.6,1533.07335
2024-06-19T13:25:15.933,1533.07302,-33.7,1533.07326
2024-06-19T13:25:18.391,1533.45446,-33.2,1533.45246
2024-06-19T13:25:18.639,1533.45974,-33.2,1533.45446
2024-06-19T13:25:18.867,1533.46201,-33.2,1533.45973
2024-06-19T13:25:19.129,1533.46841,-33.2,1533.46200
2024-06-19T13:25:19.354,1533.46749,-33.1,1533.46842
2024-06-19T13:25:19.605,1533.46741,-33.3,1533.46750
2024-06-19T13:25:19.841,1533.46760,-33.3,1533.46743
2024-06-19T13:25:20.102,1533.46725,-33.4,1533.46761
2024-06-19T13:25:20.324,1533.46646,-33.3,1533.46726
2024-06-19T13:25:20.566,1533.46632,-33.3,1533.46648
2024-06-19T13:25:20.812,1533.46670,-33.2,1533.46634
2024-06-19T13:25:21.052,1533.46629,-33.4,1533.46670
2024-06-19T13:25:21.292,1533.46571,-33.5,1533.46630
2024-06-19T13:25:21.534,1533.46529,-33.5,1533.46571
2024-06-19T13:25:21.782,1533.46536,-33.4,1533.46529
2024-06-19T13:25:22.006,1533.46484,-33.4,1533.46536
2024-06-19T13:25:22.256,1533.46427,-33.6,1533.46482
2024-06-19T13:25:22.490,1533.46437,-33.6,1533.46425
2024-06-19T13:25:22.748,1533.46489,-33.6,1533.46438
2024-06-19T13:25:22.975,1533.46431,-33.6,1533.46489
2024-06-19T13:25:23.220,1533.46462,-33.7,1533.46429
2024-06-19T13:25:23.463,1533.46509,-33.6,1533.46461
2024-06-19T13:25:23.717,1533.46491,-33.7,1533.46509
2024-06-19T13:25:23.944,1533.46439,-33.7,1533.46492
2024-06-19T13:25:24.196,1533.46539,-33.8,1533.46438
2024-06-19T13:25:24.464,1533.46539,-33.7,1533.46539
2024-06-19T13:25:24.720,1533.46501,-33.7,1533.46539
2024-06-19T13:25:24.955,1533.46514,-33.8,1533.46501
2024-06-19T13:25:25.197,1533.46522,-33.8,1533.46512
2024-06-19T13:25:25.442,1533.46520,-33.8,1533.46520
2024-06-19T13:25:25.677,1533.46513,-33.9,1533.46520
2024-06-19T13:25:27.945,1533.85666,-33.8,1533.85886
2024-06-19T13:25:28.194,1533.85740,-33.9,1533.85666
2024-06-19T13:25:28.433,1533.85728,-33.8,1533.85739
2024-06-19T13:25:28.690,1533.85716,-34.0,1533.85728
2024-06-19T13:25:28.916,1533.85656,-33.8,1533.85716
2024-06-19T13:25:29.154,1533.85650,-33.9,1533.85656
2024-06-19T13:25:29.404,1533.85665,-33.8,1533.85650
2024-06-19T13:25:29.629,1533.85622,-33.9,1533.85665
2024-06-19T13:25:29.879,1533.85632,-33.9,1533.85622
2024-06-19T13:25:30.110,1533.85658,-33.8,1533.85631
2024-06-19T13:25:30.373,1533.85666,-33.9,1533.85658
2024-06-19T13:25:30.596,1533.85645,-34.0,1533.85665
2024-06-19T13:25:30.845,1533.85749,-34.0,1533.85644
2024-06-19T13:25:31.082,1533.85775,-34.0,1533.85749
2024-06-19T13:25:31.337,1533.85708,-33.8,1533.85775
2024-06-19T13:25:31.565,1533.85662,-34.0,1533.85707
2024-06-19T13:25:31.808,1533.85679,-34.1,1533.85662
2024-06-19T13:25:32.054,1533.85736,-34.1,1533.85678
2024-06-19T13:25:32.284,1533.85697,-34.2,1533.85736
2024-06-19T13:25:32.532,1533.85738,-34.0,1533.85696
2024-06-19T13:25:32.774,1533.85744,-34.1,1533.85739
2024-06-19T13:25:33.020,1533.85747,-34.3,1533.85744
2024-06-19T13:25:33.244,1533.85772,-34.3,1533.85747
2024-06-19T13:25:33.498,1533.85723,-34.0,1533.85771
2024-06-19T13:25:33.732,1533.85728,-34.2,1533.85723
2024-06-19T13:25:33.992,1533.85733,-34.4,1533.85728
2024-06-19T13:25:34.212,1533.85739,-34.4,1533.85732
2024-06-19T13:25:34.451,1533.85770,-34.3,1533.85738
2024-06-19T13:25:34.702,1533.85776,-34.1,1533.85769
2024-06-19T13:25:34.963,1533.85726,-34.3,1533.85775
2024-06-19T13:25:35.200,1533.85702,-34.3,1533.85725
2024-06-19T13:25:35.440,1533.85749,-34.4,1533.85702
2024-06-19T13:25:35.690,1533.85732,-34.3,1533.85747
2024-06-19T13:25:35.920,1533.85711,-34.4,1533.85732
2024-06-19T13:25:38.279,1534.25038,-34.3,1534.25705
2024-06-19T13:25:38.514,1534.25072,-34.3,1534.25038
2024-06-19T13:25:38.758,1534.24913,-34.4,1534.25072
2024-06-19T13:25:39.004,1534.24929,-34.3,1534.24913
2024-06-19T13:25:39.266,1534.24953,-34.5,1534.24929
2024-06-19T13:25:39.505,1534.24874,-34.4,1534.24952
2024-06-19T13:25:39.744,1534.24862,-34.6,1534.24874
2024-06-19T13:25:39.992,1534.24876,-34.4,1534.24862
2024-06-19T13:25:40.222,1534.24841,-34.5,1534.24876
2024-06-19T13:25:40.473,1534.24905,-34.5,1534.24841
2024-06-19T13:25:40.737,1534.24898,-34.6,1534.24905
2024-06-19T13:25:40.962,1534.24901,-34.5,1534.24898
2024-06-19T13:25:41.182,1534.24868,-34.6,1534.24901
2024-06-19T13:25:41.429,1534.24979,-34.7,1534.24869
2024-06-19T13:25:41.668,1534.24972,-34.7,1534.24979
2024-06-19T13:25:41.920,1534.24949,-34.5,1534.24972
2024-06-19T13:25:42.150,1534.24928,-34.6,1534.24949
2024-06-19T13:25:42.390,1534.24986,-34.7,1534.24928
2024-06-19T13:25:42.637,1534.24976,-34.7,1534.24987
2024-06-19T13:25:42.870,1534.24975,-34.8,1534.24976
2024-06-19T13:25:43.115,1534.25000,-34.7,1534.24975
2024-06-19T13:25:43.342,1534.25039,-34.7,1534.25000
2024-06-19T13:25:43.607,1534.25020,-34.8,1534.25039
2024-06-19T13:25:43.832,1534.24961,-34.9,1534.25020
2024-06-19T13:25:44.081,1534.24963,-35.0,1534.24961
2024-06-19T13:25:44.311,1534.24995,-35.0,1534.24963
2024-06-19T13:25:44.567,1534.25000,-35.0,1534.24995
2024-06-19T13:25:44.794,1534.24958,-35.1,1534.25000
2024-06-19T13:25:45.037,1534.24982,-35.0,1534.24958
2024-06-19T13:25:45.300,1534.24989,-35.0,1534.24982
2024-06-19T13:25:45.547,1534.24974,-35.2,1534.24989
2024-06-19T13:25:45.784,1534.24961,-35.2,1534.24974
2024-06-19T13:25:49.933,1534.62725,-34.8,1534.62879
2024-06-19T13:25:50.205,1534.62871,-34.6,1534.62725
2024-06-19T13:25:50.437,1534.63475,-34.6,1534.62871
2024-06-19T13:25:50.689,1534.64270,-34.6,1534.63474
2024-06-19T13:25:50.937,1534.64525,-34.6,1534.64271
2024-06-19T13:25:51.195,1534.64432,-34.8,1534.64525
2024-06-19T13:25:51.406,1534.64420,-34.5,1534.64432
2024-06-19T13:25:51.646,1534.64435,-34.7,1534.64420
2024-06-19T13:25:51.895,1534.64426,-35.0,1534.64436
2024-06-19T13:25:52.127,1534.64393,-34.6,1534.64426
2024-06-19T13:25:52.379,1534.64421,-34.7,1534.64393
2024-06-19T13:25:52.620,1534.64384,-34.6,1534.64422
2024-06-19T13:25:52.868,1534.64359,-34.6,1534.64385
2024-06-19T13:25:53.097,1534.64364,-34.6,1534.64359
2024-06-19T13:25:53.352,1534.64304,-34.9,1534.64364
2024-06-19T13:25:53.601,1534.64309,-35.0,1534.64304
2024-06-19T13:25:53.827,1534.64272,-34.9,1534.64310
2024-06-19T13:25:54.052,1534.64255,-34.8,1534.64272
2024-06-19T13:25:54.318,1534.64193,-34.8,1534.64255
2024-06-19T13:25:54.559,1534.64232,-35.1,1534.64194
2024-06-19T13:25:54.814,1534.64226,-35.1,1534.64232
2024-06-19T13:25:55.034,1534.64165,-34.9,1534.64227
2024-06-19T13:25:55.276,1534.64239,-35.1,1534.64166
2024-06-19T13:25:55.543,1534.64306,-35.0,1534.64239
2024-06-19T13:25:55.773,1534.64267,-35.1,1534.64306
2024-06-19T13:25:58.073,1535.03501,-34.5,1535.03524
2024-06-19T13:25:58.320,1535.03558,-34.4,1535.03501
2024-06-19T13:25:58.548,1535.03515,-34.3,1535.03557
2024-06-19T13:25:58.812,1535.03443,-34.6,1535.03515
2024-06-19T13:25:59.035,1535.03427,-34.6,1535.03444
2024-06-19T13:25:59.288,1535.03453,-34.7,1535.03426
2024-06-19T13:25:59.525,1535.03468,-34.5,1535.03451
2024-06-19T13:25:59.782,1535.03463,-34.7,1535.03469
2024-06-19T13:26:00.007,1535.03433,-34.7,1535.03463
2024-06-19T13:26:00.246,1535.03435,-34.7,1535.03431
2024-06-19T13:26:00.493,1535.03448,-34.8,1535.03434
2024-06-19T13:26:00.723,1535.03414,-34.8,1535.03448
2024-06-19T13:26:00.974,1535.03485,-35.1,1535.03413
2024-06-19T13:26:01.216,1535.03507,-34.6,1535.03485
2024-06-19T13:26:01.466,1535.03520,-34.9,1535.03507
2024-06-19T13:26:01.693,1535.03565,-34.6,1535.03520
2024-06-19T13:26:01.942,1535.03579,-35.1,1535.03567
2024-06-19T13:26:02.175,1535.03594,-35.0,1535.03578
2024-06-19T13:26:02.432,1535.03573,-35.5,1535.03593
2024-06-19T13:26:02.659,1535.03570,-35.1,1535.03574
2024-06-19T13:26:02.898,1535.03570,-35.2,1535.03568
2024-06-19T13:26:03.140,1535.03541,-35.2,1535.03572
2024-06-19T13:26:03.385,1535.03530,-35.1,1535.03541
2024-06-19T13:26:03.622,1535.03501,-35.3,1535.03530
2024-06-19T13:26:03.862,1535.03498,-35.1,1535.03501
2024-06-19T13:26:04.107,1535.03528,-35.1,1535.03496
2024-06-19T13:26:04.334,1535.03549,-35.4,1535.03528
2024-06-19T13:26:04.584,1535.03533,-35.4,1535.03549
2024-06-19T13:26:04.818,1535.03552,-34.9,1535.03533
2024-06-19T13:26:05.076,1535.03583,-35.1,1535.03552
2024-06-19T13:26:05.301,1535.03580,-35.0,1535.03584
2024-06-19T13:26:05.538,1535.03554,-35.2,1535.03582
2024-06-19T13:26:05.800,1535.03533,-35.2,1535.03554
2024-06-19T13:26:09.105,1535.43009,-34.2,1535.44661
2024-06-19T13:26:09.374,1535.42924,-33.9,1535.43008
2024-06-19T13:26:09.608,1535.42870,-34.0,1535.42924
2024-06-19T13:26:09.851,1535.42787,-34.3,1535.42870
2024-06-19T13:26:10.097,1535.42757,-34.2,1535.42787
2024-06-19T13:26:10.350,1535.42751,-34.0,1535.42781
2024-06-19T13:26:10.578,1535.42777,-34.4,1535.42751
2024-06-19T13:26:10.821,1535.42718,-34.0,1535.42777
2024-06-19T13:26:11.068,1535.42766,-34.3,1535.42717
2024-06-19T13:26:11.299,1535.42752,-34.3,1535.42766
2024-06-19T13:26:11.547,1535.42761,-34.2,1535.42752
2024-06-19T13:26:11.777,1535.42807,-34.3,1535.42760
2024-06-19T13:26:12.039,1535.42814,-34.4,1535.42806
2024-06-19T13:26:12.260,1535.42866,-34.1,1535.42814
2024-06-19T13:26:12.505,1535.42895,-34.2,1535.42866
2024-06-19T13:26:12.745,1535.42931,-34.4,1535.42894
2024-06-19T13:26:13.002,1535.42862,-34.5,1535.42931
2024-06-19T13:26:13.231,1535.42934,-34.4,1535.42862
2024-06-19T13:26:13.468,1535.42907,-34.4,1535.42933
2024-06-19T13:26:13.719,1535.42929,-34.4,1535.42906
2024-06-19T13:26:13.950,1535.42847,-34.6,1535.42929
2024-06-19T13:26:14.191,1535.42877,-34.6,1535.42847
2024-06-19T13:26:14.419,1535.42901,-34.6,1535.42876
2024-06-19T13:26:14.683,1535.42955,-34.6,1535.42901
2024-06-19T13:26:14.906,1535.42902,-34.6,1535.42954
2024-06-19T13:26:15.151,1535.42905,-34.7,1535.42901
2024-06-19T13:26:15.387,1535.42957,-35.0,1535.42904
2024-06-19T13:26:15.639,1535.42919,-34.6,1535.42956
2024-06-19T13:26:15.868,1535.42856,-35.0,1535.42920
2024-06-19T13:26:18.431,1535.81188,-34.0,1535.81025
2024-06-19T13:26:18.683,1535.81754,-33.7,1535.81188
2024-06-19T13:26:18.913,1535.82109,-34.1,1535.81754
2024-06-19T13:26:19.162,1535.82460,-33.8,1535.82109
2024-06-19T13:26:19.413,1535.82434,-33.9,1535.82460
2024-06-19T13:26:19.652,1535.82455,-34.0,1535.82434
2024-06-19T13:26:19.879,1535.82382,-34.0,1535.82455
2024-06-19T13:26:20.128,1535.82360,-33.9,1535.82382
2024-06-19T13:26:20.362,1535.82399,-34.0,1535.82360
2024-06-19T13:26:20.620,1535.82304,-34.0,1535.82398
2024-06-19T13:26:20.843,1535.82305,-34.2,1535.82304
2024-06-19T13:26:21.083,1535.82306,-34.6,1535.82305
2024-06-19T13:26:21.328,1535.82316,-34.0,1535.82306
2024-06-19T13:26:21.570,1535.82247,-34.0,1535.82316
2024-06-19T13:26:21.810,1535.82179,-34.2,1535.82247
2024-06-19T13:26:22.047,1535.82146,-34.3,1535.82179
2024-06-19T13:26:22.300,1535.82188,-34.1,1535.82146
2024-06-19T13:26:22.526,1535.82158,-34.2,1535.82188
2024-06-19T13:26:22.775,1535.82114,-34.2,1535.82158
2024-06-19T13:26:23.009,1535.82163,-34.3,1535.82114
2024-06-19T13:26:23.272,1535.82113,-33.9,1535.82163
2024-06-19T13:26:23.497,1535.82135,-34.5,1535.82113
2024-06-19T13:26:23.740,1535.82208,-34.4,1535.82135
2024-06-19T13:26:23.985,1535.82172,-34.4,1535.82208
2024-06-19T13:26:24.259,1535.82199,-34.4,1535.82172
2024-06-19T13:26:24.490,1535.82230,-34.4,1535.82199
2024-06-19T13:26:24.731,1535.82152,-34.4,1535.82230
2024-06-19T13:26:24.977,1535.82156,-34.4,1535.82152
2024-06-19T13:26:25.229,1535.82198,-34.5,1535.82156
2024-06-19T13:26:25.459,1535.82121,-34.5,1535.82198
2024-06-19T13:26:25.702,1535.82159,-34.6,1535.82120
2024-06-19T13:26:25.949,1535.82156,-34.8,1535.82159
2024-06-19T13:26:27.947,1536.21478,-34.1,1536.21791
2024-06-19T13:26:28.180,1536.21552,-34.4,1536.21478
2024-06-19T13:26:28.432,1536.21484,-34.2,1536.21552
2024-06-19T13:26:28.674,1536.21438,-34.2,1536.21484
2024-06-19T13:26:28.923,1536.21444,-34.3,1536.21439
2024-06-19T13:26:29.146,1536.21379,-34.2,1536.21444
2024-06-19T13:26:29.396,1536.21400,-34.3,1536.21380
2024-06-19T13:26:29.629,1536.21430,-34.2,1536.21401
2024-06-19T13:26:29.891,1536.21439,-34.2,1536.21430
2024-06-19T13:26:30.116,1536.21358,-34.5,1536.21439
2024-06-19T13:26:30.364,1536.21406,-34.3,1536.21359
2024-06-19T13:26:30.603,1536.21473,-34.4,1536.21407
2024-06-19T13:26:30.857,1536.21508,-34.4,1536.21474
2024-06-19T13:26:31.086,1536.21542,-34.3,1536.21508
2024-06-19T13:26:31.327,1536.21517,-34.4,1536.21542
2024-06-19T13:26:31.574,1536.21542,-34.4,1536.21518
2024-06-19T13:26:31.807,1536.21488,-34.6,1536.21542
2024-06-19T13:26:32.060,1536.21526,-34.5,1536.21489
2024-06-19T13:26:32.285,1536.21526,-34.8,1536.21526
2024-06-19T13:26:32.544,1536.21551,-34.4,1536.21526
2024-06-19T13:26:32.767,1536.21576,-34.6,1536.21551
2024-06-19T13:26:33.007,1536.21521,-34.4,1536.21577
2024-06-19T13:26:33.248,1536.21533,-34.6,1536.21521
2024-06-19T13:26:33.506,1536.21519,-34.7,1536.21534
2024-06-19T13:26:33.730,1536.21485,-34.8,1536.21520
2024-06-19T13:26:33.972,1536.21510,-34.6,1536.21486
2024-06-19T13:26:34.304,1536.21535,-34.7,1536.21510
2024-06-19T13:26:34.445,1536.21527,-34.9,1536.21536
2024-06-19T13:26:34.718,1536.21542,-34.8,1536.21527
2024-06-19T13:26:34.924,1536.21532,-34.9,1536.21542
2024-06-19T13:26:35.188,1536.21532,-34.9,1536.21532
2024-06-19T13:26:35.407,1536.21488,-35.0,1536.21532
2024-06-19T13:26:35.653,1536.21506,-34.9,1536.21489
2024-06-19T13:26:35.911,1536.21561,-35.0,1536.21506
2024-06-19T13:26:38.283,1536.60953,-34.6,1536.61457
2024-06-19T13:26:38.535,1536.61021,-34.6,1536.60954
2024-06-19T13:26:38.777,1536.60892,-34.7,1536.61022
2024-06-19T13:26:39.020,1536.60812,-34.6,1536.60891
2024-06-19T13:26:39.287,1536.60791,-34.7,1536.60812
2024-06-19T13:26:39.529,1536.60771,-34.6,1536.60791
2024-06-19T13:26:39.765,1536.60739,-34.7,1536.60772
2024-06-19T13:26:40.011,1536.60731,-34.7,1536.60739
2024-06-19T13:26:40.250,1536.60760,-34.7,1536.60729
2024-06-19T13:26:40.502,1536.60810,-34.7,1536.60758
2024-06-19T13:26:40.730,1536.60793,-35.0,1536.60810
2024-06-19T13:26:40.979,1536.60798,-34.8,1536.60792
2024-06-19T13:26:41.210,1536.60818,-34.9,1536.60798
2024-06-19T13:26:41.470,1536.60854,-35.0,1536.60818
2024-06-19T13:26:41.695,1536.60878,-35.1,1536.60854
2024-06-19T13:26:41.939,1536.60895,-34.8,1536.60877
2024-06-19T13:26:42.182,1536.60907,-35.1,1536.60894
2024-06-19T13:26:42.439,1536.60899,-34.9,1536.60906
2024-06-19T13:26:42.666,1536.60927,-35.1,1536.60901
2024-06-19T13:26:42.907,1536.60902,-34.9,1536.60927
2024-06-19T13:26:43.155,1536.60899,-35.1,1536.60901
2024-06-19T13:26:43.380,1536.60881,-35.1,1536.60898
2024-06-19T13:26:43.628,1536.60847,-35.3,1536.60881
2024-06-19T13:26:43.861,1536.60888,-35.2,1536.60847
2024-06-19T13:26:44.123,1536.60908,-35.3,1536.60889
2024-06-19T13:26:44.347,1536.60878,-35.3,1536.60907
2024-06-19T13:26:44.599,1536.60912,-35.3,1536.60878
2024-06-19T13:26:44.834,1536.60940,-35.3,1536.60911
2024-06-19T13:26:45.092,1536.60860,-35.5,1536.60940
2024-06-19T13:26:45.320,1536.60865,-35.4,1536.60860
2024-06-19T13:26:45.561,1536.60933,-35.4,1536.60867
2024-06-19T13:26:45.808,1536.60911,-35.4,1536.60935
2024-06-19T13:26:48.877,1536.98921,-34.4,0
2024-06-19T13:26:49.130,1536.99214,-34.6,1536.98922
2024-06-19T13:26:49.381,1536.99548,-34.6,1536.99214
2024-06-19T13:26:49.614,1537.00297,-34.7,1536.99548
2024-06-19T13:26:49.856,1537.00489,-34.9,1537.00296
2024-06-19T13:26:50.105,1537.00501,-34.4,1537.00488
2024-06-19T13:26:50.336,1537.00450,-34.6,1537.00499
2024-06-19T13:26:50.586,1537.00487,-34.8,1537.00449
2024-06-19T13:26:50.831,1537.00412,-34.6,1537.00486
2024-06-19T13:26:51.083,1537.00408,-34.8,1537.00412
2024-06-19T13:26:51.298,1537.00336,-34.7,1537.00407
2024-06-19T13:26:51.551,1537.00402,-34.9,1537.00335
2024-06-19T13:26:51.781,1537.00440,-34.9,1537.00401
2024-06-19T13:26:52.034,1537.00366,-34.5,1537.00440
2024-06-19T13:26:52.262,1537.00316,-34.9,1537.00365
2024-06-19T13:26:52.503,1537.00262,-34.9,1537.00315
2024-06-19T13:26:52.748,1537.00233,-34.9,1537.00261
2024-06-19T13:26:52.980,1537.00230,-35.1,1537.00233
2024-06-19T13:26:53.224,1537.00202,-34.8,1537.00230
2024-06-19T13:26:53.470,1537.00209,-34.9,1537.00201
2024-06-19T13:26:53.720,1537.00198,-34.9,1537.00208
2024-06-19T13:26:53.945,1537.00209,-35.0,1537.00198
2024-06-19T13:26:54.211,1537.00231,-35.1,1537.00208
2024-06-19T13:26:54.453,1537.00288,-35.1,1537.00231
2024-06-19T13:26:54.713,1537.00293,-35.0,1537.00288
2024-06-19T13:26:54.935,1537.00263,-35.1,1537.00293
2024-06-19T13:26:55.185,1537.00272,-35.2,1537.00263
2024-06-19T13:26:55.419,1537.00284,-35.1,1537.00272
2024-06-19T13:26:55.677,1537.00269,-35.1,1537.00283
2024-06-19T13:26:57.945,1537.39551,-34.0,1537.39946
2024-06-19T13:26:58.175,1537.39714,-34.1,1537.39551
2024-06-19T13:26:58.396,1537.39592,-34.0,1537.39714
2024-06-19T13:26:58.623,1537.39632,-34.3,1537.39592
2024-06-19T13:26:58.841,1537.39556,-33.9,1537.39632
2024-06-19T13:26:59.062,1537.39576,-34.2,1537.39556
2024-06-19T13:26:59.299,1537.39585,-34.1,1537.39576
2024-06-19T13:26:59.510,1537.39549,-34.1,1537.39585
2024-06-19T13:26:59.731,1537.39584,-34.1,1537.39549
2024-06-19T13:26:59.984,1537.39611,-34.2,1537.39584
2024-06-19T13:27:00.211,1537.39604,-34.3,1537.39611
2024-06-19T13:27:00.457,1537.39604,-34.3,1537.39604
2024-06-19T13:27:00.696,1537.39581,-34.4,1537.39604
2024-06-19T13:27:00.952,1537.39632,-34.4,1537.39581
2024-06-19T13:27:01.179,1537.39658,-34.4,1537.39631
2024-06-19T13:27:01.421,1537.39696,-34.4,1537.39658
2024-06-19T13:27:01.668,1537.39701,-34.4,1537.39695
2024-06-19T13:27:01.893,1537.39673,-34.7,1537.39701
2024-06-19T13:27:02.141,1537.39657,-34.5,1537.39673
2024-06-19T13:27:02.371,1537.39714,-34.6,1537.39657
2024-06-19T13:27:02.633,1537.39711,-34.5,1537.39714
2024-06-19T13:27:02.854,1537.39673,-34.7,1537.39710
2024-06-19T13:27:03.096,1537.39702,-34.7,1537.39673
2024-06-19T13:27:03.341,1537.39727,-34.7,1537.39702
2024-06-19T13:27:03.596,1537.39702,-34.6,1537.39727
2024-06-19T13:27:03.823,1537.39661,-34.8,1537.39702
2024-06-19T13:27:04.065,1537.39693,-34.7,1537.39661
2024-06-19T13:27:04.314,1537.39766,-34.8,1537.39693
2024-06-19T13:27:04.545,1537.39712,-34.9,1537.39766
2024-06-19T13:27:04.792,1537.39671,-35.0,1537.39712
2024-06-19T13:27:05.023,1537.39687,-35.0,1537.39671
2024-06-19T13:27:05.291,1537.39697,-35.0,1537.39687
2024-06-19T13:27:05.507,1537.39652,-34.9,1537.39697
2024-06-19T13:27:05.756,1537.39630,-35.1,1537.39652
2024-06-19T13:27:09.138,1537.79129,-33.8,1537.80817
2024-06-19T13:27:09.392,1537.79252,-33.7,1537.79130
2024-06-19T13:27:09.639,1537.79141,-33.7,1537.79252
2024-06-19T13:27:09.898,1537.79079,-33.7,1537.79141
2024-06-19T13:27:10.122,1537.78968,-33.7,1537.79079
2024-06-19T13:27:10.361,1537.78972,-34.0,1537.78968
2024-06-19T13:27:10.617,1537.79034,-33.8,1537.78972
2024-06-19T13:27:10.833,1537.78978,-33.9,1537.79034
2024-06-19T13:27:11.081,1537.78996,-34.1,1537.78979
2024-06-19T13:27:11.324,1537.79049,-34.0,1537.78996
2024-06-19T13:27:11.576,1537.79072,-33.9,1537.79049
2024-06-19T13:27:11.804,1537.79053,-34.1,1537.79072
2024-06-19T13:27:12.054,1537.79076,-33.8,1537.79054
2024-06-19T13:27:12.287,1537.79141,-34.1,1537.79076
2024-06-19T13:27:12.548,1537.79107,-34.2,1537.79142
2024-06-19T13:27:12.769,1537.79115,-33.9,1537.79107
2024-06-19T13:27:13.015,1537.79120,-34.0,1537.79116
2024-06-19T13:27:13.256,1537.79172,-34.2,1537.79120
2024-06-19T13:27:13.501,1537.79141,-34.0,1537.79172
