Time,Wavelength,Power
2024-06-14T15:25:28.810,1531.50706,-33.5
2024-06-14T15:25:29.055,1531.50684,-33.5
2024-06-14T15:25:29.282,1531.50693,-33.7
2024-06-14T15:25:29.537,1531.50712,-33.5
2024-06-14T15:25:29.766,1531.50706,-33.8
2024-06-14T15:25:30.012,1531.50697,-33.7
2024-06-14T15:25:30.235,1531.50678,-33.8
2024-06-14T15:25:30.483,1531.50688,-33.8
2024-06-14T15:25:30.728,1531.50708,-33.6
2024-06-14T15:25:30.957,1531.50694,-33.8
2024-06-14T15:25:31.200,1531.50697,-33.8
2024-06-14T15:25:31.437,1531.50695,-34.1
2024-06-14T15:25:31.688,1531.50702,-34.0
2024-06-14T15:25:31.911,1531.50700,-33.9
2024-06-14T15:25:32.149,1531.50713,-33.8
2024-06-14T15:25:34.667,1531.89923,-34.2
2024-06-14T15:25:34.890,1531.89954,-33.9
2024-06-14T15:25:35.123,1531.89894,-34.0
2024-06-14T15:25:35.369,1531.89832,-34.1
2024-06-14T15:25:35.626,1531.89761,-34.0
2024-06-14T15:25:35.856,1531.89774,-33.9
2024-06-14T15:25:36.084,1531.89734,-34.0
2024-06-14T15:25:36.336,1531.89743,-34.2
2024-06-14T15:25:36.559,1531.89696,-34.1
2024-06-14T15:25:36.805,1531.89713,-34.2
2024-06-14T15:25:37.041,1531.89702,-34.1
2024-06-14T15:25:37.307,1531.89698,-34.0
2024-06-14T15:25:37.525,1531.89686,-34.2
2024-06-14T15:25:37.754,1531.89706,-34.3
2024-06-14T15:25:38.003,1531.89819,-34.3
2024-06-14T15:25:38.225,1531.89852,-34.3
2024-06-14T15:25:38.485,1531.89851,-34.3
2024-06-14T15:25:38.714,1531.89853,-34.5
2024-06-14T15:25:38.965,1531.89865,-34.3
2024-06-14T15:25:39.209,1531.89825,-34.5
2024-06-14T15:25:39.473,1531.89775,-34.4
2024-06-14T15:25:39.706,1531.89782,-34.3
2024-06-14T15:25:39.956,1531.89833,-34.4
2024-06-14T15:25:40.186,1531.89821,-34.5
2024-06-14T15:25:40.441,1531.89828,-34.6
2024-06-14T15:25:40.684,1531.89839,-34.8
2024-06-14T15:25:40.937,1531.89837,-34.6
2024-06-14T15:25:41.161,1531.89848,-34.5
2024-06-14T15:25:41.414,1531.89859,-34.8
2024-06-14T15:25:41.664,1531.89837,-34.7
2024-06-14T15:25:41.899,1531.89833,-34.7
2024-06-14T15:25:42.142,1531.89838,-34.7
2024-06-14T15:25:42.383,1531.89833,-35.0
2024-06-14T15:25:42.636,1531.89835,-34.8
2024-06-14T15:25:44.741,1532.27267,-35.5
2024-06-14T15:25:45.020,1532.27904,-35.5
2024-06-14T15:25:45.281,1532.28150,-35.5
2024-06-14T15:25:45.506,1532.28498,-35.6
2024-06-14T15:25:45.757,1532.29235,-35.7
2024-06-14T15:25:45.996,1532.29218,-35.6
2024-06-14T15:25:46.263,1532.29181,-35.6
2024-06-14T15:25:46.488,1532.29181,-35.8
2024-06-14T15:25:46.719,1532.29154,-35.6
2024-06-14T15:25:46.970,1532.29142,-35.8
2024-06-14T15:25:47.236,1532.29070,-35.8
2024-06-14T15:25:47.467,1532.29093,-35.7
2024-06-14T15:25:47.701,1532.29076,-35.7
2024-06-14T15:25:47.951,1532.29047,-35.8
2024-06-14T15:25:48.184,1532.28969,-35.8
2024-06-14T15:25:48.432,1532.28902,-35.9
2024-06-14T15:25:48.667,1532.28901,-36.0
2024-06-14T15:25:48.933,1532.28865,-36.0
2024-06-14T15:25:49.165,1532.28916,-35.9
2024-06-14T15:25:49.409,1532.28896,-35.9
2024-06-14T15:25:49.644,1532.28910,-36.1
2024-06-14T15:25:49.914,1532.28844,-36.1
2024-06-14T15:25:50.139,1532.28886,-36.1
2024-06-14T15:25:50.381,1532.28883,-36.2
2024-06-14T15:25:50.623,1532.28916,-36.2
2024-06-14T15:25:50.890,1532.28924,-36.2
2024-06-14T15:25:51.114,1532.28973,-36.3
2024-06-14T15:25:51.347,1532.28941,-36.3
2024-06-14T15:25:51.597,1532.28924,-36.3
2024-06-14T15:25:51.829,1532.28925,-36.2
2024-06-14T15:25:52.089,1532.28929,-36.4
2024-06-14T15:25:52.317,1532.28905,-36.3
2024-06-14T15:25:52.573,1532.28920,-36.4
2024-06-14T15:25:52.800,1532.28902,-36.6
2024-06-14T15:25:53.313,1532.33612,-37.5
2024-06-14T15:25:53.820,1532.33603,-37.4
2024-06-14T15:25:54.632,1532.33594,-37.3
2024-06-14T15:25:55.715,1532.68218,-36.8
2024-06-14T15:25:55.964,1532.68181,-36.7
2024-06-14T15:25:56.219,1532.68171,-36.6
2024-06-14T15:25:56.446,1532.68149,-36.7
2024-06-14T15:25:56.706,1532.68074,-36.6
2024-06-14T15:25:56.940,1532.68039,-36.6
2024-06-14T15:25:57.195,1532.68090,-36.5
2024-06-14T15:25:57.424,1532.68039,-36.7
2024-06-14T15:25:57.682,1532.68090,-36.6
2024-06-14T15:25:57.922,1532.68039,-36.8
2024-06-14T15:25:58.173,1532.68043,-36.9
2024-06-14T15:25:58.397,1532.68058,-36.9
2024-06-14T15:25:58.646,1532.68095,-37.0
2024-06-14T15:25:58.894,1532.68112,-36.8
2024-06-14T15:25:59.129,1532.68128,-36.7
2024-06-14T15:25:59.372,1532.68127,-37.0
2024-06-14T15:25:59.609,1532.68126,-36.8
2024-06-14T15:25:59.860,1532.68146,-37.0
2024-06-14T15:26:00.086,1532.68113,-37.1
2024-06-14T15:26:00.333,1532.68120,-37.1
2024-06-14T15:26:00.575,1532.68111,-37.2
2024-06-14T15:26:00.844,1532.68079,-37.3
2024-06-14T15:26:01.072,1532.68102,-37.2
2024-06-14T15:26:01.309,1532.68086,-37.4
2024-06-14T15:26:01.552,1532.68107,-37.3
2024-06-14T15:26:01.816,1532.68147,-37.5
2024-06-14T15:26:02.045,1532.68161,-37.4
2024-06-14T15:26:02.282,1532.68146,-37.2
2024-06-14T15:26:02.532,1532.68159,-37.4
2024-06-14T15:26:05.640,1533.07639,-36.7
2024-06-14T15:26:05.879,1533.07348,-36.7
2024-06-14T15:26:06.149,1533.07306,-36.9
2024-06-14T15:26:06.376,1533.07298,-36.9
2024-06-14T15:26:06.612,1533.07275,-36.9
2024-06-14T15:26:06.860,1533.07291,-36.9
2024-06-14T15:26:07.124,1533.07236,-37.1
2024-06-14T15:26:07.353,1533.07267,-36.9
2024-06-14T15:26:07.590,1533.07209,-37.0
2024-06-14T15:26:07.838,1533.07252,-36.9
2024-06-14T15:26:08.070,1533.07244,-36.8
2024-06-14T15:26:08.328,1533.07249,-37.1
2024-06-14T15:26:08.562,1533.07253,-37.0
2024-06-14T15:26:08.813,1533.07355,-37.0
2024-06-14T15:26:09.040,1533.07376,-36.9
2024-06-14T15:26:09.323,1533.07382,-36.9
2024-06-14T15:26:09.551,1533.07370,-37.3
2024-06-14T15:26:09.809,1533.07374,-36.8
2024-06-14T15:26:10.028,1533.07384,-37.1
2024-06-14T15:26:10.290,1533.07406,-37.3
2024-06-14T15:26:10.525,1533.07366,-37.8
2024-06-14T15:26:10.778,1533.07352,-37.3
2024-06-14T15:26:11.007,1533.07369,-37.3
2024-06-14T15:26:11.261,1533.07358,-37.3
2024-06-14T15:26:11.505,1533.07394,-37.2
2024-06-14T15:26:11.746,1533.07426,-37.5
2024-06-14T15:26:11.985,1533.07368,-37.7
2024-06-14T15:26:12.228,1533.07347,-37.7
2024-06-14T15:26:12.477,1533.07363,-37.6
2024-06-14T15:26:14.767,1533.45280,-35.3
2024-06-14T15:26:15.002,1533.45547,-35.1
2024-06-14T15:26:15.279,1533.46367,-35.3
2024-06-14T15:26:15.511,1533.46803,-35.6
2024-06-14T15:26:15.768,1533.46832,-35.5
2024-06-14T15:26:15.993,1533.46778,-35.0
2024-06-14T15:26:16.251,1533.46740,-35.1
2024-06-14T15:26:16.492,1533.46728,-35.1
2024-06-14T15:26:16.746,1533.46742,-34.8
2024-06-14T15:26:16.974,1533.46699,-35.5
2024-06-14T15:26:17.229,1533.46678,-35.4
2024-06-14T15:26:17.473,1533.46707,-35.4
2024-06-14T15:26:17.718,1533.46662,-35.3
2024-06-14T15:26:17.953,1533.46574,-35.3
2024-06-14T15:26:18.192,1533.46541,-35.5
2024-06-14T15:26:18.441,1533.46542,-35.5
2024-06-14T15:26:18.665,1533.46499,-35.5
2024-06-14T15:26:18.917,1533.46501,-35.4
2024-06-14T15:26:19.147,1533.46500,-35.5
2024-06-14T15:26:19.415,1533.46445,-35.9
2024-06-14T15:26:19.641,1533.46455,-35.7
2024-06-14T15:26:19.881,1533.46443,-35.6
2024-06-14T15:26:20.127,1533.46472,-35.9
2024-06-14T15:26:20.392,1533.46534,-35.9
2024-06-14T15:26:20.619,1533.46529,-35.8
2024-06-14T15:26:20.849,1533.46481,-36.0
2024-06-14T15:26:21.099,1533.46530,-36.0
2024-06-14T15:26:21.331,1533.46524,-36.2
2024-06-14T15:26:21.585,1533.46528,-36.1
2024-06-14T15:26:21.816,1533.46537,-35.9
2024-06-14T15:26:22.089,1533.46510,-36.2
2024-06-14T15:26:22.314,1533.46559,-36.1
2024-06-14T15:26:22.565,1533.46561,-36.1
2024-06-14T15:26:24.290,1533.85848,-33.3
2024-06-14T15:26:24.529,1533.85720,-33.2
2024-06-14T15:26:24.772,1533.85782,-33.1
